algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
RF,10,20000,61.316133026281996,1.9461244583129882,0.45721585491014766,0.13272604942321778,0.007611804336139515,True,40,1.0,5,500,"{'bootstrap': True, 'max_depth': 40, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 500}",-0.00991850703178998,0.24889235670622867,0.12180652642755574,0.6279324783318887,-0.02840196231505443,0.3598915645494808,0.4072387144266797,0.4824613044282191,0.5215260325629183,0.29210943685954427,0.3023537944945671,0.21053784814592755,22,-27.91846156391627,-18.81056850129605,-19.681004773895072,-13.732618410401495,-19.306067539147186,-16.245341563123027,-20.09947279350167,-14.61039742437928,-14.293006695042429,-26.798524272311294,-19.14954635370138,4.67645500983251,19,-17.889204361234587,-14.060079648887559,-12.723358027249413,-10.216958686669273,-14.490070314914323,-11.345596273283585,-12.957059048357833,-11.228257902454652,-9.890292373044007,-18.643056357418704,-13.344393299351392,2.850903580136808,4,19.14954635370138,4.67645500983251,13.344393299351392,2.850903580136808,0.3023537944945671,0.21053784814592755
RF,10,20000,61.316133026281996,3.917299008369446,0.8135161565130895,0.256154203414917,0.0067153173094370135,True,,1.0,5,1000,"{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.0128818059707545,0.25515956607848234,0.11890454664952166,0.6251301715030322,-0.03585190139766303,0.3553724454306022,0.4151086384553584,0.47394190138046155,0.5165182781288484,0.2981806006047021,0.30095824408625915,0.21086810200137832,25,-27.959390682833348,-18.73192683097069,-19.713495776361537,-13.784236489026487,-19.375869761621637,-16.302586171601405,-19.965599449805357,-14.730160249722335,-14.367607996491126,-26.68335917239271,-19.16142325808266,4.635402164326198,22,-18.006984269301736,-14.003256447215916,-12.771171937364503,-10.254924167584234,-14.521197505710466,-11.37900956130641,-12.866851589371457,-11.350681874257667,-10.049641058216622,-18.57768152492986,-13.378139993525886,2.8236341785829184,16,19.16142325808266,4.635402164326198,13.378139993525886,2.8236341785829184,0.30095824408625915,0.21086810200137832
RF,10,20000,61.316133026281996,3.899939680099487,0.7976791691242532,0.2571531057357788,0.011088400278934627,True,20,1.0,5,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.0128818059707545,0.2551595660784821,0.11890454664952166,0.6251301715030323,-0.03585190139766303,0.3553724454306022,0.4151086384553584,0.47394190138046155,0.5165182781288484,0.2981806006047021,0.3009582440862591,0.21086810200137834,26,-27.959390682833348,-18.731926830970693,-19.713495776361537,-13.784236489026485,-19.375869761621637,-16.302586171601405,-19.96559944980536,-14.730160249722335,-14.367607996491127,-26.68335917239271,-19.161423258082664,4.635402164326198,23,-18.006984269301736,-14.003256447215916,-12.771171937364503,-10.254924167584234,-14.521197505710466,-11.37900956130641,-12.866851589371457,-11.350681874257667,-10.049641058216622,-18.57768152492986,-13.378139993525886,2.8236341785829184,16,19.161423258082664,4.635402164326198,13.378139993525886,2.8236341785829184,0.3009582440862591,0.21086810200137834
RF,10,20000,61.316133026281996,4.081219744682312,1.0051913823200922,0.2559981822967529,0.011764486088951283,True,40,1.0,5,1000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.0128818059707545,0.2551595660784821,0.11890454664952166,0.6251301715030323,-0.03585190139766303,0.3553724454306022,0.4151086384553584,0.47394190138046155,0.5165182781288484,0.2981806006047021,0.3009582440862591,0.21086810200137834,26,-27.959390682833348,-18.731926830970693,-19.713495776361537,-13.784236489026485,-19.375869761621637,-16.302586171601405,-19.96559944980536,-14.730160249722335,-14.367607996491126,-26.68335917239271,-19.161423258082664,4.635402164326198,23,-18.006984269301736,-14.003256447215916,-12.7711719373645,-10.254924167584232,-14.521197505710466,-11.37900956130641,-12.866851589371457,-11.350681874257665,-10.049641058216622,-18.57768152492986,-13.378139993525886,2.8236341785829184,16,19.161423258082664,4.635402164326198,13.378139993525886,2.8236341785829184,0.3009582440862591,0.21086810200137834
RF,10,20000,61.316133026281996,7.995311141014099,1.0346112855444296,0.5013951301574707,0.02303486084706864,True,,1.0,5,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 2000}",-0.014586839658494943,0.25501571090548536,0.11755055610004317,0.6247182369481001,-0.03951494207870132,0.3480465589754944,0.41774438187577445,0.47596923657675216,0.5198521034413579,0.2961129447559011,0.3000907947841712,0.21224418778748197,28,-27.98291349544597,-18.73373564421097,-19.728636951082265,-13.791807976301826,-19.410098575425927,-16.394960047038552,-19.920562353190594,-14.701749129703394,-14.317986728043257,-26.72263667554399,-19.170508757598675,4.647216911887067,25,-18.0299305206048,-14.013358272344039,-12.809166828607143,-10.237857619995175,-14.536785084403373,-11.424129826104107,-12.854902725856444,-11.2642337613523,-10.038323815111275,-18.630175509678285,-13.383886396405694,2.8437417455219007,19,19.170508757598675,4.647216911887067,13.383886396405694,2.8437417455219007,0.3000907947841712,0.21224418778748197
RF,10,20000,61.316133026281996,8.07536780834198,1.0319570155601296,0.4944641590118408,0.015432872870512928,True,20,1.0,5,2000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 2000}",-0.014586839658494943,0.25501571090548514,0.11755055610004317,0.6247182369481004,-0.03951494207870132,0.3480465589754944,0.41774438187577445,0.47596923657675216,0.5198521034413577,0.2961129447559011,0.3000907947841712,0.212244187787482,28,-27.98291349544597,-18.73373564421097,-19.728636951082265,-13.791807976301824,-19.410098575425927,-16.394960047038552,-19.920562353190594,-14.701749129703394,-14.317986728043259,-26.72263667554399,-19.170508757598675,4.647216911887067,25,-18.0299305206048,-14.01335827234404,-12.809166828607143,-10.237857619995177,-14.536785084403373,-11.424129826104107,-12.854902725856446,-11.2642337613523,-10.038323815111276,-18.630175509678285,-13.383886396405694,2.8437417455219,19,19.170508757598675,4.647216911887067,13.383886396405694,2.8437417455219,0.3000907947841712,0.212244187787482
RF,10,20000,61.316133026281996,8.184776782989502,1.0292486010765254,0.4967766284942627,0.021093600554265485,True,40,1.0,5,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 1.0, 'min_samples_leaf': 5, 'n_estimators': 2000}",-0.014586839658494943,0.25501571090548525,0.11755055610004317,0.6247182369481001,-0.03951494207870132,0.3480465589754942,0.41774438187577445,0.47596923657675216,0.5198521034413577,0.2961129447559011,0.30009079478417117,0.21224418778748194,30,-27.98291349544597,-18.73373564421097,-19.728636951082265,-13.791807976301826,-19.410098575425927,-16.394960047038552,-19.920562353190594,-14.701749129703394,-14.317986728043259,-26.72263667554399,-19.170508757598675,4.647216911887067,25,-18.0299305206048,-14.013358272344039,-12.809166828607143,-10.237857619995177,-14.536785084403373,-11.424129826104107,-12.854902725856444,-11.2642337613523,-10.038323815111276,-18.630175509678285,-13.383886396405694,2.8437417455219,19,19.170508757598675,4.647216911887067,13.383886396405694,2.8437417455219,0.30009079478417117,0.21224418778748194
RF,10,20000,61.316133026281996,4.83517906665802,1.0278247497298167,0.5605133056640625,0.008892507065579099,True,,sqrt,2,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 2000}",0.018483758704813003,0.2638649069060792,0.1192802411584285,0.5318390134828451,0.06691484897806754,0.30161091053812683,0.37651003766878477,0.43588034076346316,0.5654975286048112,0.3448738471887237,0.3024755433994143,0.17834123211126449,19,-27.523081917102086,-18.622140177631685,-19.709292462321294,-15.404233088608622,-18.38963087327754,-16.968786863188274,-20.61386765675123,-15.253736276633909,-13.620422069512465,-25.78043768287614,-19.188562906790324,4.265142565601621,28,-16.87095243180607,-14.339413599317353,-13.141227337043288,-11.33682091940467,-13.671213464537605,-12.044131976440946,-13.87614778143275,-11.491155880544886,-9.373526185839015,-18.134111850609184,-13.427870142697575,2.482993279664757,28,19.188562906790324,4.265142565601621,13.427870142697575,2.482993279664757,0.3024755433994143,0.17834123211126449
RF,10,20000,61.316133026281996,4.957544946670533,0.8436838391925078,0.5531670093536377,0.03636029553837549,True,40,sqrt,2,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 2000}",0.018483758704813114,0.2638649069060792,0.11928024115842828,0.5318390134828451,0.06691484897806754,0.30161091053812683,0.37651003766878477,0.43588034076346316,0.5654975286048112,0.34487384718872394,0.3024755433994143,0.17834123211126449,19,-27.523081917102086,-18.622140177631685,-19.709292462321294,-15.404233088608622,-18.38963087327754,-16.968786863188274,-20.61386765675123,-15.253736276633909,-13.620422069512465,-25.780437682876137,-19.188562906790324,4.26514256560162,28,-16.870952431806074,-14.339413599317353,-13.141227337043288,-11.336820919404666,-13.671213464537605,-12.044131976440946,-13.87614778143275,-11.491155880544886,-9.373526185839017,-18.134111850609184,-13.427870142697577,2.482993279664758,29,19.188562906790324,4.26514256560162,13.427870142697577,2.482993279664758,0.3024755433994143,0.17834123211126449
RF,10,20000,61.316133026281996,4.739325952529907,0.9340866429149423,0.5440340280532837,0.03301919892799013,True,20,sqrt,2,2000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 2000}",0.017936346617405508,0.2639102762810588,0.11986427623634721,0.5320158841266115,0.06685154975500585,0.30111567543828066,0.3763444691400686,0.43539193053388914,0.565398978374799,0.3447407143581792,0.3023570100861645,0.17833796955894082,21,-27.53075594579111,-18.621566310221496,-19.702756429152842,-15.401322963583539,-18.390254626428142,-16.974802170236742,-20.61660449406477,-15.260338128614746,-13.621966617256982,-25.783057062573327,-19.190342474792374,4.266190951552369,30,-16.87760123971113,-14.345697082362088,-13.140057511583846,-11.329342818315942,-13.666844966016896,-12.049665104573778,-13.87724308108558,-11.489016168120443,-9.37287500423918,-18.13372675714636,-13.428206973315522,2.4846614206886315,30,19.190342474792374,4.266190951552369,13.428206973315522,2.4846614206886315,0.3023570100861645,0.17833796955894082
RF,10,20000,61.316133026281996,1.6073280096054077,0.406882952505344,0.14813554286956787,0.010594203752362233,True,,0.5,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.017295169188718984,0.2420686057280702,0.07406982824695307,0.5675234259929463,0.03094197531154419,0.2847969194949076,0.3817148194329345,0.46306379804322095,0.5729145474850643,0.3358023854441716,0.2970191474368532,0.19683929186914467,37,-27.53974172740323,-18.895821541423302,-20.208835187812834,-14.805523422736732,-18.740762803831654,-17.171837100338156,-20.52764691602604,-14.881679919697534,-13.503670413746558,-25.95831352403335,-19.223383255704938,4.391188589847953,31,-17.245265804423504,-14.458836387316383,-13.421460134509362,-10.806114201553433,-13.912655571280574,-11.936350242652084,-13.836390656185914,-11.354520337644809,-9.48617360023018,-18.30445569302043,-13.476222262881667,2.621622441812365,43,19.223383255704938,4.391188589847953,13.476222262881667,2.621622441812365,0.2970191474368532,0.19683929186914467
RF,10,20000,61.316133026281996,1.6110976934432983,0.4820604686886577,0.1444347620010376,0.008569337231832647,True,40,0.5,2,500,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.017295169188718984,0.2420686057280702,0.07406982824695318,0.5675234259929463,0.03094197531154419,0.2847969194949076,0.3817148194329345,0.46306379804322084,0.5729145474850643,0.3358023854441716,0.2970191474368532,0.19683929186914462,37,-27.53974172740323,-18.895821541423302,-20.208835187812834,-14.805523422736732,-18.740762803831654,-17.171837100338156,-20.52764691602604,-14.881679919697536,-13.503670413746558,-25.95831352403335,-19.223383255704938,4.391188589847953,31,-17.245265804423504,-14.458836387316383,-13.421460134509362,-10.806114201553434,-13.912655571280574,-11.936350242652084,-13.836390656185914,-11.35452033764481,-9.48617360023018,-18.304455693020426,-13.476222262881667,2.621622441812364,43,19.223383255704938,4.391188589847953,13.476222262881667,2.621622441812364,0.2970191474368532,0.19683929186914462
RF,10,20000,61.316133026281996,1.5871519804000855,0.40145791974042194,0.1418534517288208,0.010646579144262596,True,20,0.5,2,500,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.0163976631876529,0.2401785804807529,0.07394130950493605,0.5674767651227097,0.03260658033676922,0.2843988174956147,0.38194581723944443,0.46183987674284654,0.5727877771970497,0.33647975664026464,0.2968052943948041,0.19670969018914333,41,-27.552314903870045,-18.919366774780272,-20.210237628319895,-14.806322101804808,-18.72465985879285,-17.176615597407867,-20.52381188605719,-14.898631316613644,-13.505674388787975,-25.945073564402055,-19.22627080208366,4.389232825393611,33,-17.266437681990382,-14.480276729196726,-13.414938314499308,-10.80763599642523,-13.904910906315905,-11.93630913989519,-13.824217235133284,-11.371453704876997,-9.484598036320406,-18.304561675283782,-13.479533941993722,2.623948170534239,45,19.22627080208366,4.389232825393611,13.479533941993722,2.623948170534239,0.2968052943948041,0.19670969018914333
RF,10,20000,61.316133026281996,2.4349317073822023,0.6378910772769347,0.27660245895385743,0.019296685349197925,True,,sqrt,2,1000,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 1000}",0.020720147567423464,0.26761223971906134,0.11957877319357613,0.5315286882728393,0.05679046352199768,0.29081148031249504,0.3722096026766517,0.4339035047192745,0.5546568243950523,0.3457780148045002,0.29935897391828714,0.17734848578299453,31,-27.491708307030578,-18.574681230707146,-19.705951811780135,-15.409337668119951,-18.489129503621157,-17.09948064875315,-20.68483613075491,-15.280439622458948,-13.789287959820545,-25.76264119814276,-19.228749408118926,4.22598589267509,34,-16.879956532961337,-14.314847000150852,-13.092619110725453,-11.295634260091763,-13.742859734787995,-12.11166631427783,-13.906130388566108,-11.426730340777642,-9.414593398348728,-18.178041613978127,-13.436307869466583,2.4919302381218307,31,19.228749408118926,4.22598589267509,13.436307869466583,2.4919302381218307,0.29935897391828714,0.17734848578299453
RF,10,20000,61.316133026281996,2.3268928050994875,0.5385749127465416,0.2764989614486694,0.015243735579944342,True,40,sqrt,2,1000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 1000}",0.020720147567423575,0.26761223971906134,0.11957877319357613,0.5315286882728392,0.05679046352199768,0.29081148031249493,0.3722096026766515,0.4339035047192745,0.5546568243950523,0.3457780148045002,0.29935897391828714,0.1773484857829945,31,-27.491708307030578,-18.574681230707146,-19.705951811780135,-15.409337668119953,-18.489129503621157,-17.09948064875315,-20.684836130754913,-15.280439622458948,-13.789287959820543,-25.76264119814276,-19.228749408118926,4.22598589267509,34,-16.879956532961337,-14.314847000150852,-13.092619110725453,-11.295634260091763,-13.742859734787995,-12.11166631427783,-13.906130388566108,-11.426730340777642,-9.414593398348728,-18.178041613978127,-13.436307869466583,2.4919302381218307,31,19.228749408118926,4.22598589267509,13.436307869466583,2.4919302381218307,0.29935897391828714,0.1773484857829945
RF,10,20000,61.316133026281996,2.493452715873718,0.6268970288514757,0.2762356519699097,0.01778038974861842,True,20,sqrt,2,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 1000}",0.020323093289129512,0.2680591685244633,0.12083552303844136,0.5310886827763192,0.055951011921758775,0.2899044179466712,0.3718610536453748,0.43343335889065704,0.5544621750612928,0.3454778779009481,0.29913963629950563,0.17725219696469616,33,-27.49728107264028,-18.569012903486172,-19.691882241868477,-15.416572478232627,-18.497355288530247,-17.11041239583963,-20.69057744123128,-15.286783544416684,-13.792301122072077,-25.76855007379762,-19.23207285621151,4.225792594230587,36,-16.885034982289785,-14.32448035401921,-13.087507430831275,-11.297733982822733,-13.744620736008997,-12.118048228438232,-13.909034300319556,-11.415386311955587,-9.414586703486576,-18.178812529809374,-13.437524555998133,2.493667287100434,33,19.23207285621151,4.225792594230587,13.437524555998133,2.493667287100434,0.29913963629950563,0.17725219696469616
RF,10,20000,61.316133026281996,1.5252725601196289,0.44650920192701693,0.1463489055633545,0.009776912278811943,True,,sqrt,1,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.0034725639722714696,0.26292305017491124,0.12126126519432823,0.5103646486032561,0.04211373295451648,0.2827911662592315,0.371092705718153,0.4279740875331971,0.5910978696388243,0.35603520888283624,0.29691262989315254,0.18480250204045048,39,-27.732750696345292,-18.63404952795438,-19.687113691825708,-15.753565201045431,-18.63242347874482,-17.1958990447692,-20.703228068792107,-15.3602564776764,-13.213081896163997,-25.559884041846356,-19.24722521251637,4.276145774480397,37,-17.056943589743582,-14.43104102564104,-13.12110256410256,-11.505384615384612,-13.961364102564085,-12.017010526315783,-13.984910526315792,-11.641089473684211,-9.272805263157887,-18.126047368421055,-13.511769905533061,2.5102120300960564,57,19.24722521251637,4.276145774480397,13.511769905533061,2.5102120300960564,0.29691262989315254,0.18480250204045048
RF,10,20000,61.316133026281996,1.3613054990768432,0.3980951984266445,0.1440296173095703,0.006575439004071829,True,40,sqrt,1,500,"{'bootstrap': True, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.0034725639722714696,0.26292305017491124,0.121261265194328,0.5103646486032563,0.04211373295451648,0.2827911662592315,0.371092705718153,0.4279740875331971,0.5910978696388243,0.35603520888283624,0.29691262989315254,0.1848025020404505,39,-27.732750696345292,-18.634049527954385,-19.68711369182571,-15.75356520104543,-18.63242347874482,-17.1958990447692,-20.703228068792107,-15.3602564776764,-13.213081896163997,-25.559884041846356,-19.24722521251637,4.276145774480397,37,-17.056943589743582,-14.43104102564104,-13.121102564102557,-11.505384615384612,-13.961364102564085,-12.017010526315783,-13.984910526315792,-11.641089473684211,-9.272805263157887,-18.126047368421055,-13.511769905533061,2.5102120300960564,57,19.24722521251637,4.276145774480397,13.511769905533061,2.5102120300960564,0.29691262989315254,0.1848025020404505
RF,10,20000,61.316133026281996,6.298057222366333,0.9844993223116254,0.5361076116561889,0.03439193518352384,True,20,0.5,2,2000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.010383613768802813,0.23593746945791905,0.08668348731841669,0.5640888241248461,0.0023949399702105634,0.2955116479632941,0.3876475294277816,0.45034886324431467,0.5808196290461493,0.3327676827945655,0.29465836871163004,0.2004376069008692,47,-27.63641823600274,-18.97209461069304,-20.070713836982517,-14.864197717829619,-19.01479705229743,-17.042722797346737,-20.428923759069267,-15.056851992732073,-13.378114511437463,-26.01754739129569,-19.24823819056866,4.410176022066286,39,-17.248596052873662,-14.36529781021839,-13.279554898607557,-10.890636524173832,-14.074740797461091,-11.850414624921868,-13.73142944447366,-11.50566353467438,-9.335321661905347,-18.278354966398332,-13.45600103157081,2.624849436268624,42,19.24823819056866,4.410176022066286,13.45600103157081,2.624849436268624,0.29465836871163004,0.2004376069008692
RF,10,20000,61.316133026281996,6.434226775169373,1.0044203902154392,0.534880518913269,0.05036985547638604,True,,0.5,2,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.010392368770352212,0.23514119812296275,0.08648256286625322,0.5640889111083938,0.0019678095906834336,0.2962491093401658,0.38782190524058935,0.45071385949897613,0.5813316026610302,0.3322990116156156,0.2946488338815022,0.20064417519153807,49,-27.636295987916018,-18.981977964873956,-20.072921437172592,-14.864196234797308,-19.018867264370503,-17.03380026466291,-20.426014843047174,-15.051851905517779,-13.36994221287431,-26.0266832902955,-19.248255140552807,4.413447383407853,40,-17.238871887635156,-14.36561789797098,-13.282934583361797,-10.891781694605257,-14.076182791791549,-11.845293662715218,-13.734766285012507,-11.506660959161442,-9.330863098308857,-18.283880822916103,-13.455685368347883,2.6253478482054957,39,19.248255140552807,4.413447383407853,13.455685368347883,2.6253478482054957,0.2946488338815022,0.20064417519153807
RF,10,20000,61.316133026281996,6.42754898071289,0.9758462131026534,0.5291398286819458,0.04709680448612792,True,40,0.5,2,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.010392368770352212,0.23514119812296286,0.08648256286625322,0.5640889111083937,0.0019678095906834336,0.2962491093401658,0.38782190524058924,0.45071385949897613,0.5813316026610302,0.3322990116156157,0.29464883388150226,0.20064417519153807,48,-27.636295987916018,-18.981977964873952,-20.072921437172592,-14.86419623479731,-19.018867264370503,-17.03380026466291,-20.426014843047177,-15.051851905517779,-13.369942212874308,-26.0266832902955,-19.248255140552807,4.413447383407854,40,-17.238871887635153,-14.365617897970978,-13.282934583361797,-10.891781694605255,-14.076182791791549,-11.845293662715216,-13.734766285012507,-11.506660959161442,-9.330863098308857,-18.283880822916103,-13.455685368347883,2.6253478482054953,39,19.248255140552807,4.413447383407854,13.455685368347883,2.6253478482054953,0.29464883388150226,0.20064417519153807
RF,10,20000,61.316133026281996,3.437482762336731,0.8846735852289871,0.28258211612701417,0.018402214358476346,True,,0.5,2,1000,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.009581098235855179,0.24658226710067166,0.07110855325843568,0.5702163751529381,0.00420722269861451,0.2842428795258999,0.3812291610111618,0.45437757512468824,0.5863010828467679,0.3318566486365372,0.293970286359157,0.20332157395789854,50,-27.647621648088904,-18.839472972465273,-20.241124959078256,-14.759355855760424,-18.997517742940598,-17.17848698941065,-20.53570749062695,-15.001570309288734,-13.290356551122773,-26.035303417462604,-19.252651793624516,4.443551839640353,42,-17.24945258710662,-14.3153601023051,-13.372813506956003,-10.798959565996691,-13.990018798516294,-11.84910211760461,-13.793598580031086,-11.491506470181868,-9.325303651903647,-18.355488437856007,-13.454160381845792,2.6477098806152606,36,19.252651793624516,4.443551839640353,13.454160381845792,2.6477098806152606,0.293970286359157,0.20332157395789854
RF,10,20000,61.316133026281996,3.474076819419861,0.7938412982204709,0.2759380340576172,0.022654478979456886,True,40,0.5,2,1000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.009581098235855179,0.24658226710067166,0.07110855325843568,0.5702163751529381,0.004207222698614399,0.2842428795258999,0.3812291610111619,0.45437757512468824,0.5863010828467679,0.3318566486365372,0.293970286359157,0.20332157395789854,50,-27.647621648088904,-18.839472972465273,-20.241124959078256,-14.759355855760422,-18.997517742940598,-17.17848698941065,-20.53570749062695,-15.001570309288734,-13.290356551122773,-26.035303417462604,-19.252651793624516,4.443551839640353,42,-17.24945258710662,-14.3153601023051,-13.372813506956005,-10.798959565996691,-13.990018798516294,-11.84910211760461,-13.793598580031082,-11.491506470181868,-9.325303651903647,-18.355488437856007,-13.454160381845792,2.6477098806152606,36,19.252651793624516,4.443551839640353,13.454160381845792,2.6477098806152606,0.293970286359157,0.20332157395789854
RF,10,20000,61.316133026281996,3.4076295375823973,0.8460936814916025,0.28020265102386477,0.015270077970906038,True,20,0.5,2,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.009097701315263884,0.2459417243186648,0.07143133798509915,0.5705951862390042,0.005314713027283369,0.28421938124873325,0.38156427271860627,0.45372132356510964,0.5852084236654145,0.33241547473962507,0.2939509538822804,0.20307928332372024,52,-27.654367856583743,-18.84747976876135,-20.237607813075876,-14.752849977198327,-18.986950574351347,-17.178768971611046,-20.530145909853662,-15.010589225129996,-13.307896183698485,-26.024413351292726,-19.25310696315566,4.440347923901233,44,-17.26529426899536,-14.323575957005952,-13.372271101224477,-10.794672642919764,-13.982216080123576,-11.849175031138444,-13.787340002336848,-11.498273674417689,-9.33499800654024,-18.351802485576524,-13.455961925027887,2.647751734943313,41,19.25310696315566,4.440347923901233,13.455961925027887,2.647751734943313,0.2939509538822804,0.20307928332372024
RF,10,20000,61.316133026281996,5.489559841156006,0.955041721517297,0.5542238473892211,0.033545155604845216,True,,sqrt,1,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 2000}",0.004595962547842114,0.2677355924998359,0.10276205139037176,0.512488008031404,0.05101037662031971,0.29629822502416625,0.3686154435560419,0.4288504896927655,0.5832779584872259,0.35143489084614654,0.29670689986961196,0.1839733859602533,42,-27.717114539829737,-18.57311693977415,-19.893261014375977,-15.719369523175999,-18.54569463847593,-17.033205848826245,-20.74396294188285,-15.34848522587859,-13.33882811408504,-25.651018174672263,-19.256405696097676,4.287282089710906,45,-17.114737179487218,-14.362803846153835,-13.262237179487197,-11.478597435897447,-13.86000512820522,-11.84484868421054,-14.044781578947367,-11.657377631578942,-9.273478947368455,-18.06586315789473,-13.496473076923095,2.5144580084709602,48,19.256405696097676,4.287282089710906,13.496473076923095,2.5144580084709602,0.29670689986961196,0.1839733859602533
RF,10,20000,61.316133026281996,5.447357392311096,1.0574309845353742,0.5483551979064941,0.031054037590204878,True,40,sqrt,1,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 2000}",0.004595962547842114,0.26773559249983603,0.10276205139037176,0.5124880080314039,0.05101037662031993,0.2962982250241665,0.3686154435560418,0.4288504896927656,0.5832779584872259,0.35143489084614643,0.29670689986961196,0.1839733859602533,42,-27.717114539829737,-18.57311693977415,-19.893261014375977,-15.719369523176,-18.54569463847593,-17.033205848826245,-20.743962941882852,-15.34848522587859,-13.33882811408504,-25.651018174672267,-19.25640569609768,4.287282089710906,46,-17.114737179487218,-14.362803846153835,-13.262237179487197,-11.478597435897447,-13.86000512820522,-11.84484868421054,-14.044781578947367,-11.657377631578942,-9.273478947368455,-18.06586315789473,-13.496473076923095,2.5144580084709602,48,19.25640569609768,4.287282089710906,13.496473076923095,2.5144580084709602,0.29670689986961196,0.1839733859602533
