algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
CART,10,20000,0.2924752990404765,0.01063551902770996,0.0018864404646991265,0.0036691904067993166,0.000866391413466175,squared_error,10,64,5,"{'criterion': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': 64, 'min_samples_leaf': 5}",0.03254350524923333,-0.3016387995439971,0.13059381098004752,0.11258279627184753,-1.123269803325146,0.12375426385273303,-0.7142073341391446,0.22031381457253274,0.42636859334291466,-0.1871733676216354,-0.12801325203606145,0.4483754293544615,45,-27.32524344255818,-24.76259036067931,-19.582292250771836,-21.208326154636364,-27.740543428630698,-19.007063715944398,-34.180343656242336,-17.932900375673793,-15.649875999199137,-34.70442797614744,-24.209360736048346,6.341841808678696,45,-19.77075714155126,-15.435118784786305,-12.99233867983868,-15.91283374033374,-20.741094831094834,-13.672029695450748,-22.975895989974934,-13.003000758475135,-12.069596091678472,-22.07165823211876,-16.864432394530287,3.923959160815733,45,24.209360736048346,6.341841808678696,16.864432394530287,3.923959160815733,-0.12801325203606145,0.4483754293544615
CART,10,20000,0.2924752990404765,0.01098778247833252,0.0022446976058340105,0.0036017894744873047,0.0005545692308022684,squared_error,10,128,5,"{'criterion': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': 128, 'min_samples_leaf': 5}",0.03254350524923333,-0.3016387995439971,0.13059381098004752,0.11258279627184753,-1.123269803325146,0.12375426385273303,-0.7142073341391446,0.22031381457253274,0.42636859334291466,-0.1871733676216354,-0.12801325203606145,0.4483754293544615,45,-27.32524344255818,-24.76259036067931,-19.582292250771836,-21.208326154636364,-27.740543428630698,-19.007063715944398,-34.180343656242336,-17.932900375673793,-15.649875999199137,-34.70442797614744,-24.209360736048346,6.341841808678696,45,-19.77075714155126,-15.435118784786305,-12.99233867983868,-15.91283374033374,-20.741094831094834,-13.672029695450748,-22.975895989974934,-13.003000758475135,-12.069596091678472,-22.07165823211876,-16.864432394530287,3.923959160815733,45,24.209360736048346,6.341841808678696,16.864432394530287,3.923959160815733,-0.12801325203606145,0.4483754293544615
CART,10,20000,0.2924752990404765,0.01038808822631836,0.0010420202897299825,0.0037769079208374023,0.0006122113950100588,friedman_mse,10,64,5,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 64, 'min_samples_leaf': 5}",0.03254350524923333,-0.3016387995439971,0.13059381098004752,0.11258279627184753,-1.1246984296931108,0.12375426385273303,-0.7142073341391446,0.22031381457253274,0.42636859334291466,-0.1871733676216354,-0.12815611467285792,0.4486926334215962,47,-27.32524344255818,-24.76259036067931,-19.582292250771836,-21.208326154636364,-27.749874368968293,-19.007063715944398,-34.180343656242336,-17.932900375673793,-15.649875999199137,-34.70442797614744,-24.210293830082104,6.342361958552231,47,-19.77075714155126,-15.435118784786305,-12.99233867983868,-15.91283374033374,-20.8077614977615,-13.672029695450748,-22.975895989974934,-13.003000758475135,-12.069596091678472,-22.07165823211876,-16.87109906119695,3.930590837041836,47,24.210293830082104,6.342361958552231,16.87109906119695,3.930590837041836,-0.12815611467285792,0.4486926334215962
CART,10,20000,0.2924752990404765,0.010368084907531739,0.0020400002625881337,0.003340744972229004,0.00012808259922152641,friedman_mse,10,128,5,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 128, 'min_samples_leaf': 5}",0.03254350524923333,-0.3016387995439971,0.13059381098004752,0.11258279627184753,-1.1246984296931108,0.12375426385273303,-0.7142073341391446,0.22031381457253274,0.42636859334291466,-0.1871733676216354,-0.12815611467285792,0.4486926334215962,47,-27.32524344255818,-24.76259036067931,-19.582292250771836,-21.208326154636364,-27.749874368968293,-19.007063715944398,-34.180343656242336,-17.932900375673793,-15.649875999199137,-34.70442797614744,-24.210293830082104,6.342361958552231,47,-19.77075714155126,-15.435118784786305,-12.99233867983868,-15.91283374033374,-20.8077614977615,-13.672029695450748,-22.975895989974934,-13.003000758475135,-12.069596091678472,-22.07165823211876,-16.87109906119695,3.930590837041836,47,24.210293830082104,6.342361958552231,16.87109906119695,3.930590837041836,-0.12815611467285792,0.4486926334215962
CART,10,20000,0.2924752990404765,0.015299296379089356,0.0016863651138379879,0.006124091148376465,0.000777005044986681,friedman_mse,,32,1,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.5300891034410469,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.4942427256983948,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4239539862815563,0.5746148137582517,53,-27.82522204664043,-26.847830150853344,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-31.912095692465478,-19.10570585832535,-26.225693532348473,-37.11670810455061,-26.945973902995547,5.636890249286233,49,-18.1919669120046,-18.85464346993428,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-21.010321356275306,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.67569945280902,3.814940438844047,54,26.945973902995547,5.636890249286233,17.67569945280902,3.814940438844047,-0.4239539862815563,0.5746148137582517
CART,10,20000,0.2924752990404765,0.016827917098999022,0.003380450581825952,0.006645035743713379,0.0015293326222838438,friedman_mse,10,32,1,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.5300891034410469,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.4942427256983948,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4239539862815563,0.5746148137582517,53,-27.82522204664043,-26.847830150853344,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-31.912095692465478,-19.10570585832535,-26.225693532348473,-37.11670810455061,-26.945973902995547,5.636890249286233,49,-18.1919669120046,-18.85464346993428,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-21.010321356275306,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.67569945280902,3.814940438844047,54,26.945973902995547,5.636890249286233,17.67569945280902,3.814940438844047,-0.4239539862815563,0.5746148137582517
CART,10,20000,0.2924752990404765,0.011202573776245117,0.0015567796636629053,0.0038544893264770507,0.0007591408732784325,friedman_mse,20,32,1,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.5300891034410469,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.4942427256983948,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4239539862815563,0.5746148137582517,53,-27.82522204664043,-26.847830150853344,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-31.912095692465478,-19.10570585832535,-26.225693532348473,-37.11670810455061,-26.945973902995547,5.636890249286233,49,-18.1919669120046,-18.85464346993428,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-21.010321356275306,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.67569945280902,3.814940438844047,54,26.945973902995547,5.636890249286233,17.67569945280902,3.814940438844047,-0.4239539862815563,0.5746148137582517
CART,10,20000,0.2924752990404765,0.011001157760620116,0.001679291538789338,0.0037726640701293947,0.000733819481571762,friedman_mse,30,32,1,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.5300891034410469,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.4942427256983948,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4239539862815563,0.5746148137582517,53,-27.82522204664043,-26.847830150853344,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-31.912095692465478,-19.10570585832535,-26.225693532348473,-37.11670810455061,-26.945973902995547,5.636890249286233,49,-18.1919669120046,-18.85464346993428,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-21.010321356275306,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.67569945280902,3.814940438844047,54,26.945973902995547,5.636890249286233,17.67569945280902,3.814940438844047,-0.4239539862815563,0.5746148137582517
CART,10,20000,0.2924752990404765,0.01575613021850586,0.002851677901305669,0.006257414817810059,0.0011933418990615846,friedman_mse,,32,2,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_leaf_nodes': 32, 'min_samples_leaf': 2}",-0.07185684077684651,-0.3179257041705794,-0.39441144486157853,-0.4910365702334223,-1.5909705966053145,-0.4501344790257249,-0.5692979987600091,-0.055611053089117624,-0.1281087372716072,-0.09820405543811117,-0.416755748023231,0.4304789308592512,49,-28.761842885910852,-24.917031122766137,-24.799768875841167,-27.49075196406134,-30.64387026789994,-24.451539668787806,-32.70374297389289,-20.866162277718722,-21.94673509746851,-33.37869393848532,-26.99601390728327,4.1070288231194825,53,-18.810440361096095,-15.777493945448494,-13.881136347147603,-18.77272481187576,-22.49892902419218,-16.708997698296592,-20.70050759933731,-14.688189029159993,-12.159568511198946,-20.77267729394121,-17.477066462169418,3.199846170947937,49,26.99601390728327,4.1070288231194825,17.477066462169418,3.199846170947937,-0.416755748023231,0.4304789308592512
CART,10,20000,0.2924752990404765,0.018143248558044434,0.00424983749414936,0.007414054870605469,0.002188665146851956,friedman_mse,10,32,2,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 32, 'min_samples_leaf': 2}",-0.07185684077684651,-0.3179257041705794,-0.39441144486157853,-0.4910365702334223,-1.5909705966053145,-0.4501344790257249,-0.5692979987600091,-0.055611053089117624,-0.1281087372716072,-0.09820405543811117,-0.416755748023231,0.4304789308592512,49,-28.761842885910852,-24.917031122766137,-24.799768875841167,-27.49075196406134,-30.64387026789994,-24.451539668787806,-32.70374297389289,-20.866162277718722,-21.94673509746851,-33.37869393848532,-26.99601390728327,4.1070288231194825,53,-18.810440361096095,-15.777493945448494,-13.881136347147603,-18.77272481187576,-22.49892902419218,-16.708997698296592,-20.70050759933731,-14.688189029159993,-12.159568511198946,-20.77267729394121,-17.477066462169418,3.199846170947937,49,26.99601390728327,4.1070288231194825,17.477066462169418,3.199846170947937,-0.416755748023231,0.4304789308592512
CART,10,20000,0.2924752990404765,0.00986623764038086,0.0005680046820373274,0.003467154502868652,0.00040151444329344774,friedman_mse,20,32,2,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_leaf_nodes': 32, 'min_samples_leaf': 2}",-0.07185684077684651,-0.3179257041705794,-0.39441144486157853,-0.4910365702334223,-1.5909705966053145,-0.4501344790257249,-0.5692979987600091,-0.055611053089117624,-0.1281087372716072,-0.09820405543811117,-0.416755748023231,0.4304789308592512,49,-28.761842885910852,-24.917031122766137,-24.799768875841167,-27.49075196406134,-30.64387026789994,-24.451539668787806,-32.70374297389289,-20.866162277718722,-21.94673509746851,-33.37869393848532,-26.99601390728327,4.1070288231194825,53,-18.810440361096095,-15.777493945448494,-13.881136347147603,-18.77272481187576,-22.49892902419218,-16.708997698296592,-20.70050759933731,-14.688189029159993,-12.159568511198946,-20.77267729394121,-17.477066462169418,3.199846170947937,49,26.99601390728327,4.1070288231194825,17.477066462169418,3.199846170947937,-0.416755748023231,0.4304789308592512
CART,10,20000,0.2924752990404765,0.010365056991577148,0.0014910712377835835,0.0035286903381347655,0.0004496579862977612,friedman_mse,30,32,2,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_leaf_nodes': 32, 'min_samples_leaf': 2}",-0.07185684077684651,-0.3179257041705794,-0.39441144486157853,-0.4910365702334223,-1.5909705966053145,-0.4501344790257249,-0.5692979987600091,-0.055611053089117624,-0.1281087372716072,-0.09820405543811117,-0.416755748023231,0.4304789308592512,49,-28.761842885910852,-24.917031122766137,-24.799768875841167,-27.49075196406134,-30.64387026789994,-24.451539668787806,-32.70374297389289,-20.866162277718722,-21.94673509746851,-33.37869393848532,-26.99601390728327,4.1070288231194825,53,-18.810440361096095,-15.777493945448494,-13.881136347147603,-18.77272481187576,-22.49892902419218,-16.708997698296592,-20.70050759933731,-14.688189029159993,-12.159568511198946,-20.77267729394121,-17.477066462169418,3.199846170947937,49,26.99601390728327,4.1070288231194825,17.477066462169418,3.199846170947937,-0.416755748023231,0.4304789308592512
CART,10,20000,0.2924752990404765,0.012688040733337402,0.0022751041141957805,0.003983259201049805,0.0007514993097472667,friedman_mse,10,64,2,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 64, 'min_samples_leaf': 2}",-0.019232349697530182,-0.16220829305379847,-0.7016239253958101,-0.46461652415356247,-1.737891468750576,-0.43199519485901106,-0.5545041959996879,0.009443556639667783,-0.37571035533015795,-0.031982926499572795,-0.44703216771000387,0.489191203877379,57,-28.04690330764344,-23.39875852472292,-27.39579802305556,-27.24610566364844,-31.50072048486474,-24.29813004310085,-32.5492285483972,-20.212974577341207,-24.23583255865104,-32.35668894200212,-27.12411406734275,3.935442840858467,57,-19.545376448947874,-14.404646263860096,-15.8594972186564,-18.76719024528055,-23.47384977523345,-15.571225083889557,-20.572651241274546,-14.360979548783542,-13.799407138535996,-20.29106574468982,-17.664588870915182,3.13012826373008,53,27.12411406734275,3.935442840858467,17.664588870915182,3.13012826373008,-0.44703216771000387,0.489191203877379
CART,10,20000,0.2924752990404765,0.018776130676269532,0.0026036839339749966,0.005966830253601074,0.001158417626704725,friedman_mse,,64,2,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_leaf_nodes': 64, 'min_samples_leaf': 2}",0.00676336511494513,-0.12214375101877795,-0.7107031726637694,-0.4672960812597877,-1.8187088925853399,-0.4793517387961632,-0.5551848943111937,0.014032743865827868,-0.3727497057413349,-0.05375297186056338,-0.45590950992561563,0.5145516192911352,58,-27.686922336410497,-22.991911448642078,-27.46878780514482,-27.271018032531053,-31.962260415989025,-24.69663567036626,-32.55635422229987,-20.16609748411351,-24.20973969173933,-32.69619568970633,-27.17059227969428,4.053095620483146,58,-18.84290529021364,-14.491705382680616,-16.13984686900605,-18.761502414592712,-23.907993050108434,-16.01574824887844,-20.662877247466497,-14.381202910947694,-13.838721804511277,-20.834945041413693,-17.787744825981907,3.1778852648614864,63,27.17059227969428,4.053095620483146,17.787744825981907,3.1778852648614864,-0.45590950992561563,0.5145516192911352
CART,10,20000,0.2924752990404765,0.01444990634918213,0.00397694189025852,0.0037950515747070313,0.0007660480454792039,friedman_mse,20,64,2,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_leaf_nodes': 64, 'min_samples_leaf': 2}",0.00676336511494513,-0.12214375101877795,-0.7107031726637694,-0.4672960812597877,-1.8187088925853399,-0.4793517387961632,-0.5551848943111937,0.014032743865827868,-0.3727497057413349,-0.05375297186056338,-0.45590950992561563,0.5145516192911352,58,-27.686922336410497,-22.991911448642078,-27.46878780514482,-27.271018032531053,-31.962260415989025,-24.69663567036626,-32.55635422229987,-20.16609748411351,-24.20973969173933,-32.69619568970633,-27.17059227969428,4.053095620483146,58,-18.84290529021364,-14.491705382680616,-16.13984686900605,-18.761502414592712,-23.907993050108434,-16.01574824887844,-20.662877247466497,-14.381202910947694,-13.838721804511277,-20.834945041413693,-17.787744825981907,3.1778852648614864,63,27.17059227969428,4.053095620483146,17.787744825981907,3.1778852648614864,-0.45590950992561563,0.5145516192911352
CART,10,20000,0.2924752990404765,0.014854049682617188,0.0030167293167357853,0.004219937324523926,0.0011204937091449756,friedman_mse,30,64,2,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_leaf_nodes': 64, 'min_samples_leaf': 2}",0.00676336511494513,-0.12214375101877795,-0.7107031726637694,-0.4672960812597877,-1.8187088925853399,-0.4793517387961632,-0.5551848943111937,0.014032743865827868,-0.3727497057413349,-0.05375297186056338,-0.45590950992561563,0.5145516192911352,58,-27.686922336410497,-22.991911448642078,-27.46878780514482,-27.271018032531053,-31.962260415989025,-24.69663567036626,-32.55635422229987,-20.16609748411351,-24.20973969173933,-32.69619568970633,-27.17059227969428,4.053095620483146,58,-18.84290529021364,-14.491705382680616,-16.13984686900605,-18.761502414592712,-23.907993050108434,-16.01574824887844,-20.662877247466497,-14.381202910947694,-13.838721804511277,-20.834945041413693,-17.787744825981907,3.1778852648614864,63,27.17059227969428,4.053095620483146,17.787744825981907,3.1778852648614864,-0.45590950992561563,0.5145516192911352
CART,10,20000,0.2924752990404765,0.012699723243713379,0.002229038885089657,0.0039271354675292965,0.0008393077803832622,friedman_mse,10,128,2,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 128, 'min_samples_leaf': 2}",-0.024905989794563377,-0.1693484599361037,-0.7279721586363816,-0.5106246066802242,-1.8011726287801442,-0.43199519485901106,-0.5347076291058523,0.013883669405600929,-0.41650273041647967,-0.027257488208361158,-0.4630603217011521,0.5066455105518756,61,-28.12485766205236,-23.470525015143316,-27.607083858191995,-27.670738432267036,-31.8626805829472,-24.29813004310085,-32.34130770914989,-20.167621944714938,-24.592526508612067,-32.28252348530016,-27.24179952414798,3.9219124648522765,61,-19.795071198642624,-14.316091619330217,-15.703563622338184,-19.300998035780648,-24.253978528246822,-15.571225083889557,-20.515475520351686,-14.115943882695245,-13.773201754385962,-20.273302586795086,-17.761885183245603,3.3563540178675275,62,27.24179952414798,3.9219124648522765,17.761885183245603,3.3563540178675275,-0.4630603217011521,0.5066455105518756
CART,10,20000,0.2924752990404765,0.015593743324279786,0.0012721195833043306,0.005694699287414551,0.0007683032333986936,squared_error,,32,1,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.7341352893001467,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.6908509364626463,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4640194259438914,0.5862602408594627,62,-27.82522204664043,-28.58198049760015,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-33.94668821783294,-19.10570585832535,-26.225693532348473,-37.11670810455061,-27.32284819020697,5.859517857409407,62,-18.1919669120046,-19.74481441010522,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-22.562952935222672,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.919979704720856,4.007466134327446,66,27.32284819020697,5.859517857409407,17.919979704720856,4.007466134327446,-0.4640194259438914,0.5862602408594627
CART,10,20000,0.2924752990404765,0.01213686466217041,0.0026764435581322415,0.003978800773620605,0.0007855568232969849,squared_error,10,32,1,"{'criterion': 'squared_error', 'max_depth': 10, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.7341352893001467,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.6908509364626463,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4640194259438914,0.5862602408594627,62,-27.82522204664043,-28.58198049760015,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-33.94668821783294,-19.10570585832535,-26.225693532348473,-37.11670810455061,-27.32284819020697,5.859517857409407,62,-18.1919669120046,-19.74481441010522,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-22.562952935222672,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.919979704720856,4.007466134327446,66,27.32284819020697,5.859517857409407,17.919979704720856,4.007466134327446,-0.4640194259438914,0.5862602408594627
CART,10,20000,0.2924752990404765,0.010408711433410645,0.0009245623196771767,0.003434276580810547,0.00044716481163041864,squared_error,20,32,1,"{'criterion': 'squared_error', 'max_depth': 20, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.7341352893001467,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.6908509364626463,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4640194259438914,0.5862602408594627,62,-27.82522204664043,-28.58198049760015,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-33.94668821783294,-19.10570585832535,-26.225693532348473,-37.11670810455061,-27.32284819020697,5.859517857409407,62,-18.1919669120046,-19.74481441010522,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-22.562952935222672,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.919979704720856,4.007466134327446,66,27.32284819020697,5.859517857409407,17.919979704720856,4.007466134327446,-0.4640194259438914,0.5862602408594627
CART,10,20000,0.2924752990404765,0.011746430397033691,0.001959143492587984,0.004488420486450195,0.0011127320081134485,squared_error,30,32,1,"{'criterion': 'squared_error', 'max_depth': 30, 'max_leaf_nodes': 32, 'min_samples_leaf': 1}",-0.003184104908764418,-0.7341352893001467,0.21980521893697624,-0.4542842751226934,-1.9420872954307935,-0.18161874720425208,-0.6908509364626463,0.11499659351708946,-0.610887024260139,-0.35794839920354415,-0.4640194259438914,0.5862602408594627,62,-27.82522204664043,-28.58198049760015,-18.550417333499478,-27.14983070262196,-32.654282841651664,-22.071952766998635,-33.94668821783294,-19.10570585832535,-26.225693532348473,-37.11670810455061,-27.32284819020697,5.859517857409407,62,-18.1919669120046,-19.74481441010522,-11.187638178649431,-18.56704400300554,-24.1283977291196,-14.534518237517572,-22.562952935222672,-13.667862778271363,-15.028032960560411,-21.58656890275213,-17.919979704720856,4.007466134327446,66,27.32284819020697,5.859517857409407,17.919979704720856,4.007466134327446,-0.4640194259438914,0.5862602408594627
CART,10,20000,0.2924752990404765,0.019236135482788085,0.002940366965813294,0.005308127403259278,0.0009022919072303278,friedman_mse,,64,1,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_leaf_nodes': 64, 'min_samples_leaf': 1}",-0.005410935790479243,-0.4608861622540765,0.10178734875250406,-0.3861699390816009,-2.0799281017594695,-0.09380064219319806,-0.5363185087744489,-0.11916924618613645,-0.9516037075151589,-0.27638731115449255,-0.4807887205956556,0.6065503411472728,70,-27.85608762568957,-26.233668009337276,-19.904063472549588,-26.506397705615278,-33.4104759188137,-21.235923821026127,-32.35827650838383,-21.485155433278386,-28.866242613532926,-35.98479698172865,-27.384108808995535,5.177775247453938,66,-19.25354732395716,-17.417390383953855,-12.571058007068238,-18.558937594244615,-25.707059793223316,-14.66002189684738,-21.551367348691368,-15.106271352723914,-16.260588972431076,-20.373498459793595,-18.14597411329345,3.6288110782212972,75,27.384108808995535,5.177775247453938,18.14597411329345,3.6288110782212972,-0.4807887205956556,0.6065503411472728
CART,10,20000,0.2924752990404765,0.013192510604858399,0.0015946511631220158,0.003878211975097656,0.0007681265142420613,friedman_mse,20,64,1,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_leaf_nodes': 64, 'min_samples_leaf': 1}",-0.005410935790479243,-0.4608861622540765,0.10178734875250406,-0.3861699390816009,-2.0799281017594695,-0.09380064219319806,-0.5363185087744489,-0.11916924618613645,-0.9516037075151589,-0.27638731115449255,-0.4807887205956556,0.6065503411472728,70,-27.85608762568957,-26.233668009337276,-19.904063472549588,-26.506397705615278,-33.4104759188137,-21.235923821026127,-32.35827650838383,-21.485155433278386,-28.866242613532926,-35.98479698172865,-27.384108808995535,5.177775247453938,66,-19.25354732395716,-17.417390383953855,-12.571058007068238,-18.558937594244615,-25.707059793223316,-14.66002189684738,-21.551367348691368,-15.106271352723914,-16.260588972431076,-20.373498459793595,-18.14597411329345,3.6288110782212972,75,27.384108808995535,5.177775247453938,18.14597411329345,3.6288110782212972,-0.4807887205956556,0.6065503411472728
CART,10,20000,0.2924752990404765,0.01339552402496338,0.0023138372126218906,0.0041380167007446286,0.001966943892398754,friedman_mse,30,64,1,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_leaf_nodes': 64, 'min_samples_leaf': 1}",-0.005410935790479243,-0.4608861622540765,0.10178734875250406,-0.3861699390816009,-2.0799281017594695,-0.09380064219319806,-0.5363185087744489,-0.11916924618613645,-0.9516037075151589,-0.27638731115449255,-0.4807887205956556,0.6065503411472728,70,-27.85608762568957,-26.233668009337276,-19.904063472549588,-26.506397705615278,-33.4104759188137,-21.235923821026127,-32.35827650838383,-21.485155433278386,-28.866242613532926,-35.98479698172865,-27.384108808995535,5.177775247453938,66,-19.25354732395716,-17.417390383953855,-12.571058007068238,-18.558937594244615,-25.707059793223316,-14.66002189684738,-21.551367348691368,-15.106271352723914,-16.260588972431076,-20.373498459793595,-18.14597411329345,3.6288110782212972,75,27.384108808995535,5.177775247453938,18.14597411329345,3.6288110782212972,-0.4807887205956556,0.6065503411472728
CART,10,20000,0.2924752990404765,0.013893914222717286,0.002229828446459595,0.004031944274902344,0.0008988518410288941,friedman_mse,10,64,1,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_leaf_nodes': 64, 'min_samples_leaf': 1}",-0.033103261413173435,-0.4608861622540765,0.12855851089881276,-0.37641194945845124,-2.1451845221931944,-0.059982182459187516,-0.5962072584281202,-0.11916924618613645,-0.9505825005594195,-0.2680292439272882,-0.48809978159802353,0.6276811950036038,73,-28.23710598094699,-26.233668009337276,-19.605200152114588,-26.412936598124375,-33.76256534410885,-20.905056916351974,-32.98294200424024,-21.485155433278386,-28.858689270377905,-35.86678525649705,-27.435010496537767,5.351797793930924,69,-19.328738176563366,-17.417390383953855,-12.355801596811828,-18.584068443901778,-26.176611075274597,-15.013056229733287,-21.591619941414333,-15.106271352723914,-16.073972431077692,-20.683143548658233,-18.233067318011287,3.7645840337367305,78,27.435010496537767,5.351797793930924,18.233067318011287,3.7645840337367305,-0.48809978159802353,0.6276811950036038
CART,10,20000,0.2924752990404765,0.011338353157043457,0.0021641083621640935,0.0038500070571899415,0.0009207504849256413,squared_error,,32,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_leaf_nodes': 32, 'min_samples_leaf': 2}",-0.07185684077684651,-0.3179257041705794,-0.39441144486157853,-0.4910365702334223,-1.5909705966053145,-0.4501344790257249,-0.7379570030920877,-0.055611053089117624,-0.4394321410089985,-0.09820405543811117,-0.464753988830178,0.42745537988339627,66,-28.761842885910852,-24.917031122766137,-24.799768875841167,-27.49075196406134,-30.64387026789994,-24.451539668787806,-34.41630678796756,-20.866162277718722,-24.7907712532949,-33.37869393848532,-27.45167390427337,4.104278879557414,70,-18.810440361096095,-15.777493945448494,-13.881136347147603,-18.77272481187576,-22.49892902419218,-16.708997698296592,-21.79524444144257,-14.688189029159993,-13.196410616462103,-20.77267729394121,-17.690224356906256,3.166071865942428,58,27.45167390427337,4.104278879557414,17.690224356906256,3.166071865942428,-0.464753988830178,0.42745537988339627
