algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
GTB,10,20000,56.457966383298235,1.911521553993225,0.275339715748765,0.003888845443725586,0.0005673583562307721,0.03,huber,3,1,300,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",-0.011024529365544655,0.17196573342767485,0.03225459233103334,0.5410940826982072,-0.017736801040336703,0.4218228698482971,0.27281240988056066,0.5292163481038488,0.5304482773331625,0.20166740154123342,0.2672520384758137,0.21542311750999502,39,-27.933744971545952,-19.750358596416746,-20.660114477378105,-15.251209981146141,-19.20569873829439,-15.439474917420181,-22.262194862981715,-13.934818063336708,-14.1591166365776,-28.45900745347445,-19.705573869857197,5.041135854332537,47,-15.85032044870351,-13.877186927943008,-13.40739461933617,-11.518968746043944,-14.731793917078845,-10.201717969791751,-14.558724037224142,-10.354402352411492,-9.120538434166956,-18.746454152352122,-13.236750160505192,2.8111022487227744,40,19.705573869857197,5.041135854332537,13.236750160505192,2.8111022487227744,0.2672520384758137,0.21542311750999502
GTB,10,20000,56.457966383298235,0.2647538661956787,0.004996931214674215,0.003105449676513672,0.00012236531567923046,0.03,squared_error,3,5,100,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.06945214941915934,0.2334747396457182,-0.04618852648488447,0.590179409831785,0.0072465674265045354,0.3681666332230419,0.2985970949181339,0.4030794917398651,0.599977706473556,0.24064377488505162,0.26257247422396124,0.22922724263231842,48,-28.729561433927568,-19.00264548324866,-21.481130844946605,-14.412501281242784,-18.96850360848103,-16.139993305286755,-21.863945222564563,-15.690936547309628,-13.068824863049015,-27.755598500968336,-19.711364109102497,5.059418895544372,48,-18.02233021950744,-13.934113516177584,-14.71456134271873,-10.71084228128787,-14.66807414956736,-10.659694762124046,-14.654592878522635,-11.264463623046522,-9.744002121265005,-18.900145949480635,-13.727282084369785,2.973372643098846,128,19.711364109102497,5.059418895544372,13.727282084369785,2.973372643098846,0.26257247422396124,0.22922724263231842
GTB,10,20000,56.457966383298235,0.9376458644866943,0.13832273527099836,0.004053473472595215,0.0007786856734243679,0.05,huber,5,5,100,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.00795643384458955,0.1945740490565666,-0.02116319935070754,0.6004850726432052,-0.1792635053267546,0.41931964496186247,0.3510043011138727,0.44003377658314013,0.5081287713931048,0.24343468262240298,0.25645100275412824,0.24156465111689207,60,-27.67028867347852,-19.478864644242805,-21.222656347709002,-14.230133587704493,-20.673680592310586,-15.472861516338206,-21.031277789346543,-15.197478298924333,-14.491727201424522,-27.704545635695332,-19.71735142871743,4.773572297977789,49,-16.498754263060274,-13.834128498413653,-13.528251170274617,-10.332881466098772,-15.228893595700356,-9.805858290561632,-13.095837406439589,-10.150577601909431,-9.394516245562919,-17.783581176888497,-12.965327971490975,2.8195507360898424,3,19.71735142871743,4.773572297977789,12.965327971490975,2.8195507360898424,0.25645100275412824,0.24156465111689207
GTB,10,20000,56.457966383298235,2.2023825645446777,0.3329510845079208,0.00424344539642334,0.0006811222490318342,0.03,huber,2,5,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.07340057253311971,0.05749770050784331,0.14023433990906808,0.5964760296101983,0.15708866709500835,0.3534587738946705,0.26177732509394047,0.4701930739757325,0.5565564307273472,0.182946677761731,0.27028284460424196,0.20882006348444246,32,-28.78254742086802,-21.071334417091684,-19.47341913860153,-14.301353470360379,-17.47846621146017,-16.3267665493971,-22.430473463187436,-14.782552559658214,-13.759847505040701,-28.790752616975915,-19.719751335264114,5.286245677001044,50,-17.100497167445276,-14.857014837871235,-12.353924939890636,-10.307619787155426,-13.240190288016874,-10.20666737270939,-14.644178913901193,-10.384523997127923,-9.223087076401628,-19.021426281019412,-13.133913066153898,3.0931644230965505,25,19.719751335264114,5.286245677001044,13.133913066153898,3.0931644230965505,0.27028284460424196,0.20882006348444246
GTB,10,20000,56.457966383298235,0.6244087219238281,0.0812329541232992,0.0036551713943481444,0.0006779770627206532,0.03,huber,3,1,100,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",0.006131555704488423,0.17850318143551125,0.1540238815511511,0.5172091605932265,-0.09175227734088454,0.3770357424295925,0.33521930750983975,0.4899846785494357,0.5054273323729009,0.18942901198177853,0.266121157478704,0.2023107730119086,42,-27.695726923603562,-19.672238156324756,-19.316623527714754,-15.643069767996186,-19.89181566805205,-16.026313598534582,-21.285504555702623,-14.503814199466595,-14.531468204365998,-28.676315208056806,-19.724288980981793,4.804862879117287,51,-16.429634146573683,-13.685224446143646,-12.253096274800534,-11.728116699027431,-15.131226314005712,-10.898536914498457,-13.869772715007397,-10.718728514585367,-9.627137096573309,-18.944528309732863,-13.32860014309484,2.7378877359056917,61,19.724288980981793,4.804862879117287,13.32860014309484,2.7378877359056917,0.266121157478704,0.2023107730119086
GTB,10,20000,56.457966383298235,0.7992033958435059,0.07557137556696954,0.0036955833435058593,0.0006495174667157589,0.05,squared_error,2,1,300,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",-0.03763150165546847,0.18107479272394467,0.01827130368752783,0.5198116242846791,0.11255587595190886,0.299244784551821,0.17484165316890588,0.40222034297554277,0.5826358390358151,0.3682872517717245,0.26213119664964013,0.1967947225442198,49,-28.298921967117522,-19.641423062555756,-20.808841726931487,-15.60085114222695,-17.934236062450243,-16.99750748510537,-23.714468692521955,-15.702224483721958,-13.349100937715408,-25.315565807239867,-19.73631413675865,4.542601773160735,52,-16.658300564419545,-13.394608128827453,-13.670711975600272,-11.67088550288507,-14.193928676441537,-10.953132833260439,-15.940912703675652,-10.928854192176743,-9.89945933953733,-17.838201346772298,-13.514899526359633,2.5432135439807673,80,19.73631413675865,4.542601773160735,13.514899526359633,2.5432135439807673,0.26213119664964013,0.1967947225442198
GTB,10,20000,56.457966383298235,0.2584675312042236,0.006879250088429119,0.003124499320983887,0.00010383830939135687,0.05,squared_error,2,5,100,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.04196123580534228,0.18816381656782055,0.02310264978068577,0.6437700000718349,0.0968031125536517,0.2743881372830508,0.3087800613819873,0.3710206717682034,0.4700972787679094,0.2782325350853193,0.26123970274551206,0.1964036767584943,53,-28.357902085518873,-19.556225320462378,-20.75757567383443,-13.437167074544806,-18.09270861858149,-17.296341794782634,-21.704654599395415,-16.106782800734834,-15.041547346666096,-27.05991752036628,-19.741082283488723,4.6525797143628305,53,-17.80331819670461,-13.743142138004309,-13.856801071511928,-10.002837358654887,-14.255369234722167,-11.79754229962475,-14.725465673052785,-11.619505723426355,-10.889026850169651,-18.796084613771857,-13.748909315964331,2.714557485816624,132,19.741082283488723,4.6525797143628305,13.748909315964331,2.714557485816624,0.26123970274551206,0.1964036767584943
GTB,10,20000,56.457966383298235,0.27801320552825926,0.004297903774838138,0.0032010555267333986,0.00013368254530521262,0.05,squared_error,3,1,100,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",-0.06977289180402102,0.21282626726157106,-0.13438544446971412,0.6013549840867014,-0.07212768958608051,0.3988990287806453,0.3654320080997393,0.3695706081947273,0.5721320049605356,0.2843435916933803,0.25282724672174844,0.2516478708789488,64,-28.73386929251232,-19.256889011339897,-22.368274656790543,-14.214632662591885,-19.712224159057254,-15.742575563416034,-20.79619262985039,-16.125338588013527,-13.516036042419822,-26.945118632413948,-19.74111512384056,4.89258148627676,54,-17.40541161542883,-14.085335402658119,-14.717393660681422,-10.35746656797221,-15.507405085601658,-10.67807346839154,-14.204175462855503,-11.425038946035647,-10.230810235900929,-18.19439945305359,-13.680550989857945,2.7594509135079024,117,19.74111512384056,4.89258148627676,13.680550989857945,2.7594509135079024,0.25282724672174844,0.2516478708789488
GTB,10,20000,56.457966383298235,1.3167519330978394,0.20116537930294182,0.00412297248840332,0.0010270785373761484,0.05,huber,2,5,300,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.05290951433615243,0.06595812684719038,0.15356166950447947,0.598232209259078,0.1390604806014032,0.358001744738232,0.24801722983260588,0.47472228120237403,0.5417173420591685,0.16717645660740765,0.2693538026315786,0.20466573900278454,34,-28.50649634213597,-20.976547196494373,-19.321899774109326,-14.270199023545267,-17.664392032071962,-16.269304801391883,-22.63855461773166,-14.719230481574444,-13.988178055881532,-29.06727468563822,-19.74220770105746,5.277491038673583,55,-16.84524250568663,-14.928676073472053,-12.38169623138931,-10.367971106234002,-13.386236516052808,-9.992721232039804,-14.677611116154447,-10.328410978634627,-9.34674446950164,-19.107854300712454,-13.136316452987776,3.0891190740856618,27,19.74220770105746,5.277491038673583,13.136316452987776,3.0891190740856618,0.2693538026315786,0.20466573900278454
GTB,10,20000,56.457966383298235,1.3892736911773682,0.1983931967597972,0.004324436187744141,0.0008932278230113249,0.03,squared_error,2,1,500,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.03577478310394633,0.14709542985203405,0.019665054666230697,0.5004693294578886,0.11958009909193357,0.3213374936629535,0.17606570814059874,0.41859541189585026,0.5731288438883655,0.3739615455022336,0.2614124133054142,0.19557888765863826,51,-28.27359184785038,-20.04476879361016,-20.794065422371297,-15.911955331886528,-17.86311927953983,-16.727421484359443,-23.69687292650636,-15.485664410111369,-13.500282156109531,-25.201612123882757,-19.74993537762277,4.514386753529622,56,-16.662446609875467,-13.76328147139446,-13.607594631238863,-11.923582382607322,-14.157359942936015,-10.915486923670509,-15.851609708836108,-10.819893861357496,-9.695709084328584,-17.678289058986007,-13.507525367523083,2.536179891015324,79,19.74993537762277,4.514386753529622,13.507525367523083,2.536179891015324,0.2614124133054142,0.19557888765863826
GTB,10,20000,56.457966383298235,3.123755669593811,0.3722155430484684,0.0041599273681640625,0.0005626559155217524,0.03,huber,3,1,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.030578252180886167,0.20144135845017097,-0.05762923572910483,0.5500243724969709,-0.029270151552597046,0.4202079820439354,0.2522347418906177,0.5197473557928619,0.5379296636476272,0.2390984999572493,0.2603206334816845,0.2296564503597804,55,-28.202577693819254,-19.395645480791188,-21.598266109144596,-15.102086983561609,-19.314215026528842,-15.461021631064972,-22.574980935757107,-14.07425769211937,-14.045864828943346,-27.78382519559075,-19.755274157732106,5.024438864138701,57,-16.193756928223067,-13.562257860435658,-14.17873320044188,-11.366314882535704,-14.99059147583565,-9.929574319188248,-14.641307820396884,-10.461532070099233,-9.335514268290892,-18.673019975715636,-13.333260280116287,2.8566277758270813,62,19.755274157732106,5.024438864138701,13.333260280116287,2.8566277758270813,0.2603206334816845,0.2296564503597804
GTB,10,20000,56.457966383298235,1.1741144180297851,0.17404369522339758,0.0041722536087036135,0.000908884008669696,0.05,huber,2,5,300,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.02360183220483858,0.015564029370049415,-0.04295524126896,0.611101280760415,0.06398489435220489,0.4642954864068427,0.34162776036864506,0.4086144280842031,0.5260975895653988,0.2195218572751083,0.2584250252709069,0.23163817457288963,58,-28.106958009477133,-21.5349847009938,-21.447911034586546,-14.039793758709264,-18.41848062663507,-14.86157113243726,-21.182660499205745,-15.618020139202978,-14.224561884592191,-28.138969604573433,-19.75739113904134,5.041968466477859,58,-16.83125801389715,-14.876969483276543,-13.794762522864861,-9.703107985346985,-13.273586769908551,-9.869252710840462,-14.135427522973968,-10.736078696570791,-9.193149078360936,-18.416199463594307,-13.082979224763454,2.9958660771658683,12,19.75739113904134,5.041968466477859,13.082979224763454,2.9958660771658683,0.2584250252709069,0.23163817457288963
GTB,10,20000,56.457966383298235,1.9633777856826782,0.2644804802888017,0.004425334930419922,0.000872020558783779,0.05,huber,3,1,300,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",-0.030653985867302058,0.1875387035725692,0.0033426403092171597,0.5523139031630344,-0.011049455814622577,0.35325673766784893,0.26428121949687244,0.5242453213735901,0.5221805140105837,0.2460590334383782,0.2611514631350169,0.21493698061860458,54,-28.20361393048172,-19.563753007981372,-20.96645967216806,-15.063617359867052,-19.142496339571967,-16.32931730758854,-22.392401453547514,-14.008194076544978,-14.283227992924138,-27.656453550752694,-19.7609534691428,4.892416462629145,59,-16.049688278518666,-13.601160763796928,-13.78917630129924,-11.46062958405277,-14.876906587034686,-10.444792593986186,-14.46534522051229,-10.392236459234866,-9.37442603559677,-18.06552875246633,-13.251989057649874,2.642411155701967,47,19.7609534691428,4.892416462629145,13.251989057649874,2.642411155701967,0.2611514631350169,0.21493698061860458
GTB,10,20000,56.457966383298235,2.268544387817383,0.3088905909628702,0.004919815063476563,0.0014968995942347908,0.05,huber,2,1,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.013207293444376544,0.052935744658261896,0.1172916699475205,0.536664743735604,0.14979679699709858,0.33344299425432744,0.24209579918924673,0.4313225026371813,0.5566427708620383,0.25257444868843293,0.26595601775253347,0.18690499978333036,43,-27.963882668176538,-21.122268223148083,-19.731530655876064,-15.324635223567498,-17.553904901081683,-16.577564273779807,-22.727512618821798,-15.315234039702219,-13.758507892739146,-27.536693332405584,-19.761173382929844,4.784186639354518,60,-15.885505616479632,-15.02900718188247,-12.829421818151785,-11.186594945459978,-13.180735137635248,-10.355122443084646,-14.267761055155662,-10.891811996098832,-8.873511028025392,-18.80625864987202,-13.130572987184568,2.8179837214549615,24,19.761173382929844,4.784186639354518,13.130572987184568,2.8179837214549615,0.26595601775253347,0.18690499978333036
GTB,10,20000,56.457966383298235,0.2770247459411621,0.01118201773656943,0.003378129005432129,0.00046408649459807197,0.05,squared_error,3,5,100,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.056367369353273356,0.12344679013345017,-0.1367649656816301,0.6238954351116146,-0.08917826568653897,0.42461403821218346,0.3410983654405184,0.3448629714231861,0.630243368050442,0.27232028745886006,0.2478170655108812,0.26591860238516696,73,-28.553266996815417,-20.32076122129379,-22.391722551644904,-13.806918904678776,-19.868352478874378,-15.402162554793621,-21.19117524130744,-16.438291950172623,-12.56470875631991,-27.170520070966855,-19.77078807268677,5.08696854833502,61,-17.46628945850834,-14.529699324388742,-15.501884954422321,-10.037481991530354,-15.474481771858814,-10.056525688406724,-14.565524618000683,-11.150512465222468,-9.530512080829991,-18.046616283552122,-13.635952863672054,3.0239635785765953,109,19.77078807268677,5.08696854833502,13.635952863672054,3.0239635785765953,0.2478170655108812,0.26591860238516696
GTB,10,20000,56.457966383298235,1.9355246543884277,0.2841295589784409,0.004226517677307129,0.0007060190562480054,0.03,huber,2,1,500,0.7,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.004279174924779472,0.0044049822543286155,0.07640808680097633,0.5761493787179747,0.13272930602472932,0.3097608796086516,0.2986383648529891,0.4194296123279968,0.529949672051501,0.26069315809389315,0.26124426156578207,0.19565809387289806,52,-27.721524678838488,-21.656695377002247,-20.183302294885493,-14.657128108465061,-17.729223239321072,-16.869486254039334,-21.86330198537389,-15.47455099160679,-14.16663224863177,-27.386730016863968,-19.77085751950281,4.668206144190383,62,-16.083888697436503,-15.18255288520174,-12.788651014990986,-10.40873576399927,-13.120593611939853,-10.514522100973238,-14.432083904594492,-10.653146871645996,-9.346550459410917,-18.15102366653206,-13.068174897672506,2.7316334425184503,10,19.77085751950281,4.668206144190383,13.068174897672506,2.7316334425184503,0.26124426156578207,0.19565809387289806
GTB,10,20000,56.457966383298235,0.7281938791275024,0.10737014883469416,0.0041419267654418945,0.0006121493313708911,0.05,squared_error,2,1,300,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.03402865620718187,0.12553492518037546,-0.06840427533394311,0.5470230437505123,0.016516268243707777,0.2534377086914005,0.37696939655502104,0.36880700220807394,0.5983452460327174,0.32360637494514743,0.2507807034065831,0.2229992869104385,69,-28.24974974218678,-20.296542614741405,-21.708007985877394,-15.152368592846807,-18.879737995666964,-17.544261693836905,-20.606272580154645,-16.13510152011503,-13.095464150769882,-26.195552977085626,-19.78630598532815,4.502828164882531,63,-16.92996651110637,-13.991338097196813,-14.206707773308281,-11.035632021035841,-14.388180592846316,-11.33626956836746,-14.999008645993333,-11.010221644534065,-9.86002483748082,-18.173066802305602,-13.59304164941749,2.597992516720581,97,19.78630598532815,4.502828164882531,13.59304164941749,2.597992516720581,0.2507807034065831,0.2229992869104385
GTB,10,20000,56.457966383298235,0.9401650428771973,0.13179023365263967,0.004384946823120117,0.00104582580154932,0.03,squared_error,3,1,300,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.06544479458747099,0.14735356035721736,-0.07803311683305858,0.5645285734934112,-0.025779575892673767,0.3350736400068066,0.2852017366654025,0.4344595030039917,0.6399679825139876,0.28086730402073357,0.2518194812748347,0.2425132452517628,68,-28.67568450254982,-20.041735301925343,-21.805608742364363,-14.856698287586234,-19.281436953388017,-16.557274420513174,-22.071736095968248,-15.272933847911553,-12.39838169185772,-27.010482059086705,-19.797197190315117,5.005088668456312,64,-17.320297344749118,-13.95926673769956,-14.181412266159931,-10.89780950880409,-14.7186207297845,-10.515033852316764,-15.036887491884967,-10.33690267377508,-9.525597318970066,-18.087123626153872,-13.457895155029798,2.856981530641289,74,19.797197190315117,5.005088668456312,13.457895155029798,2.856981530641289,0.2518194812748347,0.2425132452517628
GTB,10,20000,56.457966383298235,1.7562963962554932,0.26759783403574317,0.004421210289001465,0.0008771178410594561,0.05,huber,3,1,300,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.01961783363497438,0.10622412578697327,0.00398661221990948,0.49739316995166616,0.04252661901142074,0.4170894579442569,0.22839289754351255,0.45523591614651826,0.5364967350260292,0.3080782993761245,0.25758059993714366,0.2033525996240124,59,-28.052206616869118,-20.51942299392186,-20.959685030584293,-15.960873837251272,-18.628407398075,-15.50254592481693,-22.93204887630296,-14.989765872088764,-14.067626821138807,-26.49453450147915,-19.810711787252814,4.638586130134601,65,-15.959568497583424,-14.364851548742832,-13.570701427440216,-11.71169395506327,-14.174327163953444,-9.700266219906323,-14.907246320051675,-10.50506208475773,-9.506688095461207,-17.391625143198308,-13.179203045615841,2.567203755170889,33,19.810711787252814,4.638586130134601,13.179203045615841,2.567203755170889,0.25758059993714366,0.2033525996240124
GTB,10,20000,56.457966383298235,2.973728966712952,0.38004979143155904,0.004405379295349121,0.000733248773851152,0.03,huber,3,5,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.0420996017493227,0.12137619906308794,-0.025608558361908562,0.6023254083255252,-0.1730979937540975,0.4227655989602894,0.31002525001109504,0.49194843499103125,0.5643667277708425,0.221770173672599,0.24937716389291414,0.2593416576671904,72,-28.35978489915062,-20.34474788155591,-21.268799743834442,-14.197320732670232,-20.619565944809228,-15.426882599501498,-21.68509601163645,-14.475864619410485,-13.63813425491848,-28.098410535075697,-19.811460722256303,5.154035287831527,66,-16.254152066948322,-14.266311800331142,-14.20677994627507,-10.045398186716833,-15.407517874774717,-10.238604004030869,-14.23651295278456,-10.140170216420195,-9.106745996343902,-18.34008238347272,-13.224227542809832,2.9779054466411883,37,19.811460722256303,5.154035287831527,13.224227542809832,2.9779054466411883,0.24937716389291414,0.2593416576671904
GTB,10,20000,56.457966383298235,5.630689859390259,0.4807783049893918,0.004866385459899902,0.0006842138148473796,0.05,huber,5,1,500,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.03380436786066987,0.20798395203071496,-0.24552058691038514,0.5643503873891231,-0.06640649629869877,0.31336974905477166,0.3910448143184009,0.507239316296036,0.5525710836087825,0.26275151312055345,0.24535793647486287,0.26614995045700196,81,-28.246685787796206,-19.316027774705944,-23.438381517861934,-14.859737507020263,-19.659558650118374,-16.825327963897816,-20.37217588445782,-14.256359576186272,-13.82154093404794,-27.34857880417768,-19.814437440027028,4.9180626850163005,67,-16.85134175637354,-13.908158723897976,-15.433677347579302,-10.767531381000978,-15.29262142393814,-10.781182585677184,-12.638880144900186,-10.43594426364195,-9.749380762532665,-17.857932741090252,-13.371665113063216,2.7610328976830596,70,19.814437440027028,4.9180626850163005,13.371665113063216,2.7610328976830596,0.24535793647486287,0.26614995045700196
GTB,10,20000,56.457966383298235,5.621853613853455,0.5602963527947011,0.004966354370117188,0.0006943575186358288,0.03,huber,5,1,500,0.7,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.05670234362223714,0.18243279146205071,-0.017892907000763847,0.5440600151219682,-0.07721066365109674,0.29438650719063153,0.3173367375244658,0.5313030520241211,0.5285577552754708,0.276123583767508,0.2522394528092119,0.22973874167367925,67,-28.55779376084733,-19.625130918632344,-21.18864613905582,-15.201845415200127,-19.758896886226697,-17.056326863368344,-21.56989427534345,-13.903901386257049,-14.187591915758734,-27.099422225912882,-19.81494497866028,4.795886639676055,68,-16.740142863563136,-13.73267607164477,-13.961453245721554,-11.132127953075313,-15.313256333503478,-11.239936486948999,-14.354614079349236,-10.082860456111542,-9.982156207420283,-18.06784959980773,-13.460707329714605,2.6533083186152,75,19.81494497866028,4.795886639676055,13.460707329714605,2.6533083186152,0.2522394528092119,0.22973874167367925
GTB,10,20000,56.457966383298235,0.581059193611145,0.01704525433918466,0.0033670663833618164,0.0005631103053932869,0.05,huber,3,1,100,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.013014071866567889,0.16967847470347597,0.10907945194255808,0.521402911489875,-0.08240944856451016,0.2559177524982007,0.3440794087330018,0.5187851514425968,0.5241043843643736,0.20111183033165336,0.2548735845074657,0.20929866056206017,62,-27.96121614416263,-19.77761775038997,-19.823103652078725,-15.574980007737132,-19.806519240103018,-17.515096858440742,-21.14318368912834,-14.088349791136789,-14.254444324982618,-28.468908248835177,-19.84134197069951,4.795740395544488,69,-16.338249811211824,-13.806002215712343,-12.673749500099516,-11.648678866568131,-14.932967309477196,-11.482875210059996,-13.404001408607956,-10.500305113988857,-9.103297645567418,-18.77032993727519,-13.266045701856843,2.7193560845628344,49,19.84134197069951,4.795740395544488,13.266045701856843,2.7193560845628344,0.2548735845074657,0.20929866056206017
GTB,10,20000,56.457966383298235,1.7738612413406372,0.24435486284115449,0.003928709030151367,0.0007140829548588972,0.05,huber,3,5,300,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.04893811735046283,0.0813582955403438,-0.09066676332550339,0.5697740843623322,-0.14078816064337696,0.4321899465332705,0.3111198188653985,0.4843501354221358,0.580508756987751,0.25791679397943745,0.24368247903713264,0.2625980037740615,84,-28.452684705553022,-20.802901335533797,-21.933008323853002,-14.766948337398132,-20.333628072267324,-15.300429094279474,-21.667888677787644,-14.583711693263936,-13.383074322885314,-27.438105358352157,-19.866237992117377,5.064181870867135,70,-16.60302115695969,-14.675498450069608,-14.472306823706075,-10.546165674853558,-15.16325175012722,-10.611939182073774,-14.271616374211721,-10.123820698430276,-8.717707785932356,-18.06448708856952,-13.324981498493377,2.9526408739955037,59,19.866237992117377,5.064181870867135,13.324981498493377,2.9526408739955037,0.24368247903713264,0.2625980037740615
GTB,10,20000,56.457966383298235,0.21079232692718505,0.00789043720107621,0.003855299949645996,0.0008434292503553248,0.1,squared_error,2,1,100,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",0.021401765681337892,0.1770899016750449,-0.20600129246432886,0.58864924086999,0.004497932050239184,0.25712055889527374,0.3618482761858697,0.36567352264773856,0.508317422077698,0.33433879305755876,0.2412936120676422,0.23226898229238171,88,-27.482138974933775,-19.68915266413043,-23.063544416870737,-14.439382574365363,-18.994744495672034,-17.500934585857113,-20.85483335219065,-16.175102294661833,-14.488947880045211,-25.986898001536666,-19.867567924026382,4.301633526307329,71,-16.69396329259669,-13.779663251404209,-15.130540444671977,-10.500619887827938,-14.491270050166927,-11.294766715686379,-15.096699926315956,-11.407587009277323,-10.48525712778362,-17.701284243082515,-13.658165194881354,2.4738061921808816,113,19.867567924026382,4.301633526307329,13.658165194881354,2.4738061921808816,0.2412936120676422,0.23226898229238171
