algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
RF,10,20000,83.5958689292272,5.147097444534301,1.0236877496335428,0.5690544843673706,0.035290512852524006,True,,sqrt,2,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 2000}",0.05651876682511758,0.22228250806181282,0.19601860036143437,0.5540670409250903,0.1823479699081927,0.4493213800947897,0.23773579728039118,0.527894307740087,0.5707061519253979,0.3509201098962629,0.33478126330185765,0.17216682285182042,18,-26.98453573980883,-19.140873980393657,-18.831077239574373,-15.034093881964667,-17.214587976456308,-15.067846226201922,-22.79279124829632,-13.954370013255115,-13.538538136804611,-25.6611960551543,-18.821991049791013,4.603314091069535,21,-17.80818391476046,-13.4843193892219,-12.319035610511277,-11.535937853812865,-13.435405229823596,-10.577119227647353,-14.850517807254873,-10.708568450862009,-9.46072647640371,-18.491525779410644,-13.267133973970868,2.875153888184078,23,18.821991049791013,4.603314091069535,13.267133973970868,2.875153888184078,0.33478126330185765,0.17216682285182042
RF,10,20000,83.5958689292272,11.49085192680359,0.7888459920384369,0.5506081342697143,0.03263043222963056,True,,0.5,1,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.06375814360637622,0.19075720657850925,0.21899489922684567,0.5761556682697291,0.1719140243868269,0.435793288638197,0.19988394773156637,0.5398467101486674,0.5780037169523669,0.34696730009459065,0.33220749056336757,0.1794665022248242,25,-26.880809563791207,-19.52496440309466,-18.56004817706746,-14.657019358939667,-17.324076291583477,-15.251803301941623,-23.351847305869487,-13.776594696786965,-13.422974126060186,-25.73921408318568,-18.84893513083204,4.699042884141694,22,-18.093429487179513,-13.468688461538427,-12.14291153846154,-11.344612820512799,-13.561578205128253,-10.61105657894737,-15.402285526315797,-10.368903947368395,-9.208806578947364,-18.50522499999998,-13.270749814439943,3.038112215399764,26,18.84893513083204,4.699042884141694,13.270749814439943,3.038112215399764,0.33220749056336757,0.1794665022248242
RF,10,20000,83.5958689292272,11.138855981826783,0.9537264294155092,0.5452299594879151,0.032627504558560616,True,40,0.5,1,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.0637581436063761,0.19075720657850925,0.21899489922684556,0.5761556682697292,0.1719140243868269,0.435793288638197,0.19988394773156637,0.5398467101486673,0.5780037169523669,0.34696730009459065,0.3322074905633675,0.1794665022248242,26,-26.880809563791207,-19.52496440309466,-18.56004817706746,-14.657019358939667,-17.324076291583477,-15.251803301941623,-23.351847305869487,-13.776594696786965,-13.422974126060188,-25.73921408318568,-18.84893513083204,4.699042884141694,22,-18.093429487179513,-13.46868846153843,-12.142911538461542,-11.344612820512799,-13.561578205128253,-10.611056578947371,-15.402285526315797,-10.368903947368395,-9.208806578947366,-18.50522499999998,-13.270749814439943,3.0381122153997637,26,18.84893513083204,4.699042884141694,13.270749814439943,3.0381122153997637,0.3322074905633675,0.1794665022248242
RF,10,20000,83.5958689292272,1.263283944129944,0.3355985932366867,0.1475583791732788,0.006558361720817525,True,,sqrt,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.045328966723299224,0.21337261102692828,0.19823108574432868,0.5637271672541738,0.18175122894814544,0.45186952165197247,0.24070466527702006,0.5199460761885324,0.5739354450274237,0.3405546012004341,0.3329421369042258,0.1752265296302616,22,-27.144083977184632,-19.250205158099135,-18.805148663232803,-14.870362534180016,-17.220868628713294,-15.032944268070619,-22.748361242266277,-14.071345546322355,-13.487521289385453,-25.865283264232694,-18.849612457168725,4.669246589511776,24,-18.030808130573135,-13.644739496614493,-12.339799735079733,-11.40527566267066,-13.417206992010842,-10.739709112188985,-14.871940761373125,-10.79866439488874,-9.37783366427432,-18.562456372560188,-13.318843432223423,2.9220052244428225,50,18.849612457168725,4.669246589511776,13.318843432223423,2.9220052244428225,0.3329421369042258,0.1752265296302616
RF,10,20000,83.5958689292272,1.28697726726532,0.3431463251275081,0.15021927356719972,0.010773929526260344,True,40,sqrt,2,500,"{'bootstrap': True, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.045328966723299335,0.21337261102692828,0.19823108574432857,0.5637271672541738,0.18175122894814544,0.45186952165197236,0.24070466527702006,0.5199460761885324,0.5739354450274236,0.340554601200434,0.33294213690422575,0.17522652963026158,23,-27.144083977184632,-19.250205158099135,-18.805148663232806,-14.870362534180016,-17.220868628713294,-15.03294426807062,-22.748361242266277,-14.071345546322354,-13.487521289385453,-25.865283264232698,-18.849612457168725,4.6692465895117765,24,-18.030808130573135,-13.644739496614493,-12.339799735079733,-11.40527566267066,-13.417206992010843,-10.739709112188983,-14.871940761373125,-10.798664394888739,-9.37783366427432,-18.562456372560188,-13.318843432223423,2.922005224442823,50,18.849612457168725,4.6692465895117765,13.318843432223423,2.922005224442823,0.33294213690422575,0.17522652963026158
RF,10,20000,83.5958689292272,11.305524659156799,0.933857377972553,0.5576391458511353,0.02435396353309349,True,20,0.5,1,2000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.06489952784127606,0.19047262595919312,0.2226611973631376,0.5789285798405466,0.16275661698292887,0.43445929819569906,0.1937410486499026,0.5450109215413927,0.5801747542528675,0.34416442007058634,0.33172689906975306,0.18156809022059345,27,-26.86441920015184,-19.52839720354455,-18.516433406561355,-14.608995464561866,-17.419602267500235,-15.269823069717491,-23.441317928225452,-13.699070544268464,-13.388401125402812,-25.794392547058422,-18.85308527569925,4.725654008177279,26,-18.08248189764098,-13.502881057963014,-12.135740811371484,-11.311760353616988,-13.62859766438355,-10.62651391960112,-15.451293431667187,-10.295892812198428,-9.205685258178905,-18.537248411263942,-13.277809561788558,3.0547893187200237,32,18.85308527569925,4.725654008177279,13.277809561788558,3.0547893187200237,0.33172689906975306,0.18156809022059345
RF,10,20000,83.5958689292272,1.3188032865524293,0.3540147518577544,0.1487865447998047,0.013448643635589924,True,20,sqrt,2,500,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.04328441666342098,0.2106130261351149,0.19891131811477236,0.5632343381739304,0.18309698736074775,0.455341651820668,0.23630710426846535,0.5179885108007498,0.5787095380011924,0.3389964449696675,0.332648333630873,0.17644202208952597,24,-27.173134694472576,-19.28394163072027,-18.79716969012847,-14.878759204867416,-17.206701381282745,-14.985255566567584,-22.814141232537704,-14.100006446050205,-13.411743952997497,-25.89582284618294,-18.854667664580738,4.694336863471698,27,-18.063013704036706,-13.650783605381825,-12.330006224743917,-11.41446920186004,-13.392444609452696,-10.694850372556937,-14.918862707870568,-10.830270850070981,-9.346660595384147,-18.600002331206806,-13.324136420256462,2.941669315483995,52,18.854667664580738,4.694336863471698,13.324136420256462,2.941669315483995,0.332648333630873,0.17644202208952597
RF,10,20000,83.5958689292272,2.2423197984695435,0.5430644697420064,0.15504755973815917,0.00490796996270002,True,,0.5,2,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.05526957125647869,0.19530481710449477,0.21288825184767068,0.5679254443253579,0.1720169858841606,0.4450741206409916,0.19032366639452036,0.5457434753657094,0.5874390206851265,0.33851349690708066,0.33104988504115906,0.18290297895967694,28,-27.00239397098562,-19.470025990539767,-18.63246702670345,-14.798640419051427,-17.3229992486579,-15.125842056186302,-23.49094419129186,-13.68803802769164,-13.272065454374346,-25.90528123248046,-18.87086976179628,4.780984045216387,28,-17.97025942575943,-13.563875241667157,-11.877394996299996,-11.394887413925108,-13.582137620342628,-10.451346410913654,-15.412568151205514,-10.152702965367967,-9.261700928472118,-18.415066213260427,-13.2081939367214,3.0411271291898623,1,18.87086976179628,4.780984045216387,13.2081939367214,3.0411271291898623,0.33104988504115906,0.18290297895967694
RF,10,20000,83.5958689292272,2.4019829988479615,0.6427646749177034,0.15870392322540283,0.008800411549552524,True,40,0.5,2,500,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.05526957125647869,0.19530481710449477,0.21288825184767057,0.5679254443253579,0.1720169858841607,0.4450741206409916,0.19032366639452036,0.5457434753657094,0.5874390206851265,0.33851349690708066,0.33104988504115906,0.18290297895967694,28,-27.00239397098562,-19.470025990539767,-18.63246702670345,-14.798640419051427,-17.3229992486579,-15.125842056186302,-23.49094419129186,-13.68803802769164,-13.272065454374346,-25.90528123248046,-18.87086976179628,4.780984045216387,28,-17.97025942575943,-13.563875241667157,-11.877394996299996,-11.394887413925108,-13.582137620342625,-10.451346410913654,-15.412568151205514,-10.152702965367967,-9.261700928472118,-18.415066213260427,-13.2081939367214,3.0411271291898623,1,18.87086976179628,4.780984045216387,13.2081939367214,3.0411271291898623,0.33104988504115906,0.18290297895967694
RF,10,20000,83.5958689292272,2.456830358505249,0.6943967841547114,0.1512465000152588,0.008173867824230753,True,20,0.5,2,500,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 500}",0.0540667972907477,0.19448084389800457,0.21578903985546705,0.5683716069390434,0.16397598659002188,0.4447628459694961,0.1907341785425174,0.5475175843587043,0.5833578949645586,0.338872275302074,0.33019290537106355,0.1833253012816711,30,-27.019577415532368,-19.479991674073833,-18.598101686378737,-14.79099786598657,-17.406912604304644,-15.130083732076411,-23.484988391315216,-13.661282409496769,-13.337548712034199,-25.89825500006292,-18.88077394912617,4.775558281754827,30,-17.980054758297268,-13.57392171134691,-11.859438809801311,-11.3973077275545,-13.62757541208728,-10.450837968512461,-15.393972268822578,-10.145222779871327,-9.285097423471113,-18.3966350052433,-13.211006386500804,3.0372965218711685,3,18.88077394912617,4.775558281754827,13.211006386500804,3.0372965218711685,0.33019290537106355,0.1833253012816711
RF,10,20000,83.5958689292272,9.397673273086548,1.1760278859932403,0.5757016181945801,0.02252184991295088,True,20,0.5,2,2000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.06100522343951775,0.18546595723141246,0.21234658460853528,0.5690868042081598,0.1591253023839645,0.44458537859034,0.2009930002663065,0.5413035823841712,0.5877385615243543,0.3325318304965783,0.3294182225133341,0.18284017015639822,31,-26.92030064414009,-19.588692575816655,-18.638877082985896,-14.77873863193912,-17.45733777946512,-15.132501511367222,-23.33565752555974,-13.754768655076743,-13.267246472822777,-26.022145307205488,-18.889626618637884,4.761597134930171,31,-17.88610991794814,-13.637478624689598,-12.019354605525882,-11.319483921016813,-13.729325559104833,-10.410604304106041,-15.313144223966964,-10.269840750915412,-9.271465488666598,-18.668084383830912,-13.25248917797712,3.0577636061412545,13,18.889626618637884,4.761597134930171,13.25248917797712,3.0577636061412545,0.3294182225133341,0.18284017015639822
RF,10,20000,83.5958689292272,9.675260877609253,1.0707913443461226,0.5738028526306153,0.0365043687711928,True,,0.5,2,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.06062360262353583,0.1848950086230864,0.21093166667105034,0.5690100078925961,0.1609049469958932,0.4433904734392029,0.20035811727959174,0.5411517225600266,0.58833348841749,0.3323971107644387,0.3291996145266912,0.18289349063924173,32,-26.925770484738905,-19.595556731874623,-18.655610742701132,-14.780055488934988,-17.43885445918685,-15.14877060882788,-23.344926824874875,-13.757045350309074,-13.257670157140621,-26.024771289783192,-18.89290321383721,4.763845437373085,32,-17.888236520189214,-13.643415381897304,-12.014113479131261,-11.323840936574117,-13.70885754726754,-10.413222057796006,-15.336575816701567,-10.273324511435206,-9.267033952732207,-18.663814456073894,-13.25324346597983,3.0586119916214596,14,18.89290321383721,4.763845437373085,13.25324346597983,3.0586119916214596,0.3291996145266912,0.18289349063924173
RF,10,20000,83.5958689292272,9.307831859588623,1.134709042033826,0.5730228424072266,0.016143496732775927,True,40,0.5,2,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 2000}",0.06062360262353583,0.1848950086230864,0.21093166667105034,0.5690100078925961,0.1609049469958932,0.443390473439203,0.20035811727959174,0.5411517225600266,0.58833348841749,0.3323971107644388,0.3291996145266912,0.18289349063924173,32,-26.925770484738905,-19.595556731874623,-18.655610742701132,-14.780055488934988,-17.43885445918685,-15.148770608827878,-23.344926824874875,-13.757045350309074,-13.257670157140623,-26.02477128978319,-18.89290321383721,4.763845437373083,32,-17.888236520189214,-13.643415381897304,-12.01411347913126,-11.323840936574115,-13.70885754726754,-10.413222057796006,-15.336575816701567,-10.273324511435202,-9.267033952732206,-18.663814456073894,-13.25324346597983,3.0586119916214605,14,18.89290321383721,4.763845437373083,13.25324346597983,3.0586119916214605,0.3291996145266912,0.18289349063924173
RF,10,20000,83.5958689292272,4.5651054859161375,0.7808329824068712,0.29486451148986814,0.014083688128812851,True,40,0.5,2,1000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.05780085012501901,0.18267279888375887,0.20926133958655768,0.5761045725320938,0.1621118269274202,0.44408773538025526,0.19378067696269097,0.5398478790741756,0.5862364762956973,0.32987374680654313,0.32817779025742116,0.1844888060843817,34,-26.96619505503928,-19.622250101766546,-18.675345724680195,-14.657902806694054,-17.42630869530721,-15.139279241256272,-23.440741840795784,-13.77657719846245,-13.291394275108852,-26.073908309800153,-18.90699032489108,4.793062907363492,34,-17.874665926310147,-13.644431523782487,-11.988062771025273,-11.242783451384796,-13.670688641081142,-10.441120719317235,-15.442956563071434,-10.25750571029848,-9.303295723881384,-18.653136861187058,-13.251864789133942,3.062118631224118,11,18.90699032489108,4.793062907363492,13.251864789133942,3.062118631224118,0.32817779025742116,0.1844888060843817
RF,10,20000,83.5958689292272,4.64558482170105,1.1291109573631588,0.28755865097045896,0.01682079942719619,True,,0.5,2,1000,"{'bootstrap': True, 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.05780085012501901,0.18267279888375887,0.20926133958655757,0.5761045725320937,0.1621118269274202,0.44408773538025526,0.19378067696269097,0.5398478790741756,0.5862364762956975,0.32987374680654313,0.32817779025742116,0.18448880608438173,34,-26.96619505503928,-19.622250101766546,-18.6753457246802,-14.657902806694056,-17.42630869530721,-15.139279241256272,-23.440741840795784,-13.77657719846245,-13.291394275108848,-26.073908309800153,-18.90699032489108,4.793062907363492,34,-17.874665926310154,-13.644431523782487,-11.988062771025273,-11.242783451384797,-13.670688641081142,-10.441120719317235,-15.442956563071434,-10.25750571029848,-9.303295723881382,-18.653136861187054,-13.251864789133943,3.062118631224119,12,18.90699032489108,4.793062907363492,13.251864789133943,3.062118631224119,0.32817779025742116,0.18448880608438173
RF,10,20000,83.5958689292272,4.953403782844544,1.066744581794421,0.1501394748687744,0.008338788983025851,True,20,1.0,1,500,"{'bootstrap': True, 'max_depth': 20, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 500}",0.054982656192626544,0.16274051154444913,0.1976814561011574,0.5902605494000013,0.1339045004240823,0.44883198440297656,0.16879117551254508,0.56791487449423,0.5946898060474874,0.33833603655763733,0.3258133550677193,0.19848808214831015,43,-27.00649397942306,-19.860074325253933,-18.81159322363451,-14.41107445930209,-17.71720718309146,-15.074540240745383,-23.801253125709128,-13.349815822959174,-13.154919766221173,-25.90875587025002,-18.909572799658996,4.896763347269432,36,-18.294519154072002,-13.600350663439068,-12.15104100972763,-11.191524298422545,-13.931113554313928,-10.508142972051717,-15.592950523935441,-9.850580531083274,-9.262662297367859,-18.448574124609916,-13.283145912902338,3.14571400554421,34,18.909572799658996,4.896763347269432,13.283145912902338,3.14571400554421,0.3258133550677193,0.19848808214831015
RF,10,20000,83.5958689292272,4.660453915596008,0.8274846847597669,0.293069052696228,0.02811539003716385,True,20,0.5,2,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'n_estimators': 1000}",0.05742268939101025,0.1834415181549094,0.2089253492799299,0.5763187200063292,0.15879650386533817,0.4443147633119462,0.1942060915142737,0.5393522862221939,0.5840511658749448,0.3300624786459798,0.32768915662668546,0.18445737395811465,36,-26.971606083641966,-19.61302029136928,-18.679312944855162,-14.654199830438815,-17.460750526821542,-15.136187575128968,-23.434556583126504,-13.783994023796621,-13.326447596630384,-26.070236372472447,-18.913031182828167,4.787308910487209,37,-17.883690582277964,-13.639237729744167,-11.98953776599278,-11.249887038865817,-13.689765829180088,-10.441842919637512,-15.404397661887751,-10.257185561095897,-9.314845551230341,-18.6438599957558,-13.251425063566813,3.057261273237744,10,18.913031182828167,4.787308910487209,13.251425063566813,3.057261273237744,0.32768915662668546,0.18445737395811465
RF,10,20000,83.5958689292272,5.0542487621307375,0.805526281120694,0.15232675075531005,0.006029762802112334,True,,1.0,1,500,"{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 500}",0.05555779893332069,0.1591369824370199,0.19977997335740405,0.5887255923247361,0.1283860778426339,0.4425890986838965,0.16807493268321716,0.5667666935966055,0.59902575806984,0.3388175915074346,0.32468604994361083,0.19904315640207354,44,-26.998274578430145,-19.90276689400053,-18.78697563226128,-14.438042454038417,-17.77356112484104,-15.159671855877852,-23.81150554697632,-13.367541304967038,-13.084365814730356,-25.89932603786805,-18.9222031243991,4.891897111861083,38,-18.299030769230765,-13.653897435897447,-12.10252307692308,-11.230394871794878,-13.95660512820511,-10.557131578947367,-15.63317368421052,-9.843457894736835,-9.244131578947371,-18.474826315789482,-13.299517233468285,3.1528955318473857,42,18.9222031243991,4.891897111861083,13.299517233468285,3.1528955318473857,0.32468604994361083,0.19904315640207354
RF,10,20000,83.5958689292272,4.917535877227783,0.6288389244060312,0.15408668518066407,0.011308143659648408,True,40,1.0,1,500,"{'bootstrap': True, 'max_depth': 40, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 500}",0.05555779893332069,0.1591369824370199,0.19977997335740405,0.5887255923247361,0.1283860778426339,0.4425890986838965,0.16807493268321716,0.5667666935966056,0.5990257580698402,0.3388175915074346,0.32468604994361083,0.19904315640207357,44,-26.998274578430145,-19.90276689400053,-18.78697563226128,-14.438042454038417,-17.77356112484104,-15.159671855877852,-23.81150554697632,-13.367541304967038,-13.084365814730356,-25.89932603786805,-18.9222031243991,4.891897111861083,38,-18.299030769230765,-13.653897435897447,-12.10252307692308,-11.230394871794878,-13.95660512820511,-10.557131578947367,-15.63317368421052,-9.843457894736835,-9.244131578947373,-18.474826315789482,-13.299517233468285,3.1528955318473857,42,18.9222031243991,4.891897111861083,13.299517233468285,3.1528955318473857,0.32468604994361083,0.19904315640207357
RF,10,20000,83.5958689292272,10.08078134059906,1.1083608709958321,0.28696987628936765,0.011706176523149509,True,,1.0,1,1000,"{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.0507985197301386,0.15728838460537986,0.21779093142033468,0.5758500699085355,0.13740522637208463,0.42411361592344443,0.16988269154392288,0.5671465048916022,0.5973511670187642,0.345980472377008,0.32436075837912154,0.19495026261748014,46,-27.066214605339773,-19.924632531842953,-18.574348400767008,-14.662302376389155,-17.68136478021493,-15.408858851562245,-23.78562048140145,-13.361680425439687,-13.111659504124775,-25.758654596112777,-18.93353365531948,4.843049204159048,40,-18.282971794871795,-13.636602564102564,-12.016012820512811,-11.352079487179493,-13.836315384615368,-10.608721052631585,-15.619657894736857,-9.81079999999998,-9.213663157894736,-18.38179210526314,-13.275861626180832,3.1303227585393913,29,18.93353365531948,4.843049204159048,13.275861626180832,3.1303227585393913,0.32436075837912154,0.19495026261748014
RF,10,20000,83.5958689292272,10.009581971168519,1.1658323780868047,0.2942488193511963,0.008954512539091183,True,40,1.0,1,1000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.05079851973013849,0.15728838460537986,0.21779093142033468,0.5758500699085355,0.13740522637208463,0.42411361592344443,0.169882691543923,0.5671465048916022,0.5973511670187641,0.3459804723770079,0.3243607583791214,0.1949502626174801,47,-27.066214605339773,-19.924632531842953,-18.574348400767008,-14.662302376389155,-17.68136478021493,-15.408858851562245,-23.785620481401445,-13.361680425439685,-13.111659504124775,-25.75865459611278,-18.93353365531948,4.843049204159048,40,-18.282971794871795,-13.63660256410256,-12.016012820512811,-11.352079487179493,-13.836315384615368,-10.608721052631584,-15.619657894736857,-9.81079999999998,-9.213663157894736,-18.38179210526314,-13.275861626180832,3.1303227585393913,29,18.93353365531948,4.843049204159048,13.275861626180832,3.1303227585393913,0.3243607583791214,0.1949502626174801
RF,10,20000,83.5958689292272,9.951228046417237,1.0141788144375228,0.2815866470336914,0.016303593221279354,True,20,1.0,1,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.04713433211763218,0.16047399716245325,0.2169369543147318,0.5757961796983606,0.13786866068545955,0.42724477185021714,0.1671776674263099,0.5696943809270401,0.5912837183434536,0.3467224003758286,0.3240333062901487,0.19505880579910378,48,-27.118405927749777,-19.886937396089515,-18.584484911534616,-14.663233803467236,-17.67661443145199,-15.366911948744955,-23.82434292846953,-13.322297410976109,-13.210078838633718,-25.744039978899774,-18.93973475760172,4.848768703639663,42,-18.295606968817623,-13.610263066763014,-12.024190770755082,-11.327559547588221,-13.850927029982435,-10.575692460963541,-15.613579167736065,-9.84820400855969,-9.258722108296162,-18.348534240957584,-13.27532793704194,3.1205290713265987,28,18.93973475760172,4.848768703639663,13.27532793704194,3.1205290713265987,0.3240333062901487,0.19505880579910378
RF,10,20000,83.5958689292272,19.752162718772887,0.9483604954602224,0.5582437515258789,0.018087595061108935,True,,1.0,1,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.05286750063375112,0.1614310123271483,0.2194854461866672,0.5792566101857113,0.13272701337389647,0.41916087213375675,0.16944514383152975,0.558739818424414,0.5886628474118178,0.3463095357460111,0.3228085800254704,0.1926607415263815,52,-27.03670030767416,-19.875599136408848,-18.554218506245448,-14.603303879615183,-17.729246673118528,-15.474976709365155,-23.791888253847212,-13.490808754842549,-13.252365612671111,-25.75217367638857,-18.956128151017673,4.804651611134741,43,-18.252455128205145,-13.520867948717909,-12.035950000000009,-11.307364102564087,-13.909469230769286,-10.661950000000012,-15.611465789473689,-9.93476052631578,-9.28976184210526,-18.368611842105235,-13.28926564102564,3.0970012891690755,35,18.956128151017673,4.804651611134741,13.28926564102564,3.0970012891690755,0.3228085800254704,0.1926607415263815
RF,10,20000,83.5958689292272,19.68303632736206,0.9266878702943423,0.5561636447906494,0.02355673274752968,True,40,1.0,1,2000,"{'bootstrap': True, 'max_depth': 40, 'max_features': 1.0, 'min_samples_leaf': 1, 'n_estimators': 2000}",0.052867500633750786,0.1614310123271483,0.2194854461866671,0.5792566101857113,0.13272701337389636,0.41916087213375675,0.16944514383152975,0.558739818424414,0.5886628474118178,0.3463095357460111,0.32280858002547036,0.19266074152638155,53,-27.036700307674163,-19.875599136408848,-18.554218506245448,-14.603303879615183,-17.72924667311853,-15.474976709365155,-23.791888253847212,-13.490808754842549,-13.252365612671111,-25.75217367638857,-18.956128151017673,4.804651611134742,43,-18.252455128205145,-13.520867948717909,-12.035950000000007,-11.307364102564085,-13.909469230769286,-10.66195000000001,-15.611465789473689,-9.93476052631578,-9.289761842105259,-18.368611842105235,-13.28926564102564,3.0970012891690755,35,18.956128151017673,4.804651611134742,13.28926564102564,3.0970012891690755,0.32280858002547036,0.19266074152638155
RF,10,20000,83.5958689292272,4.560932660102845,1.1602067121294302,0.5366986513137817,0.010918514369803657,True,,sqrt,5,2000,"{'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 2000}",0.04491793977503633,0.19607350576141047,0.22214414114152903,0.5301560798022134,0.18515198413429168,0.4197627178389113,0.26863929288893995,0.5101945989525523,0.5460709123119223,0.3394725797231364,0.3262583752329943,0.16211518248791043,40,-27.149926696290684,-19.4607243541361,-18.52259059665677,-15.431895631199993,-17.185045210987035,-15.466957309785304,-22.325981594609974,-14.21354474364804,-13.921577415367809,-25.886494513298278,-18.956473806598,4.500409503266442,45,-18.06103935938394,-13.769305965226826,-12.151395961255625,-11.834311951579263,-13.411003472621042,-10.848009950509175,-14.580180724438527,-10.94059474369818,-9.75347389474405,-18.508856857680737,-13.385817288113737,2.8146385291508746,67,18.956473806598,4.500409503266442,13.385817288113737,2.8146385291508746,0.3262583752329943,0.16211518248791043
RF,10,20000,83.5958689292272,4.351521396636963,0.6516245063258524,0.5149523735046386,0.0338693457048697,True,20,sqrt,5,2000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 2000}",0.04491793977503633,0.19607350576141047,0.22214414114152903,0.5301560798022134,0.18515198413429168,0.4197627178389113,0.26863929288893995,0.5101945989525523,0.5460709123119223,0.3394725797231364,0.3262583752329943,0.16211518248791043,40,-27.149926696290684,-19.4607243541361,-18.52259059665677,-15.431895631199993,-17.185045210987035,-15.466957309785304,-22.325981594609974,-14.21354474364804,-13.921577415367807,-25.886494513298278,-18.956473806598,4.500409503266442,45,-18.06103935938394,-13.769305965226826,-12.151395961255625,-11.834311951579263,-13.411003472621042,-10.848009950509175,-14.580180724438526,-10.940594743698178,-9.753473894744047,-18.508856857680737,-13.385817288113737,2.814638529150875,67,18.956473806598,4.500409503266442,13.385817288113737,2.814638529150875,0.3262583752329943,0.16211518248791043
