algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
GTB,10,20000,63.946522482236226,0.7537118196487427,0.12230055291202846,0.004790735244750976,0.0009507676998922625,0.1,squared_error,2,1,300,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",0.11326562796623896,-0.10286679772216467,0.3430116423882934,0.4968152773827984,0.10052097835051732,0.4901252706681809,0.15752385482505227,0.5264740514225144,0.5231806158740526,0.3446946694585412,0.29927451906140246,0.20906674084810625,60,-26.160442703831546,-22.79357055502259,-17.022800163395694,-15.970047031916415,-18.055432345252235,-14.498858639840822,-23.9620271972443,-13.975344023358684,-14.268272381196184,-25.78396293101798,-19.249075797207645,4.664390918675308,56,-17.13706355334571,-16.080918387297086,-10.902742934533478,-11.328419282595803,-13.096940539591863,-10.182192285734303,-16.61802940982206,-10.319882891323912,-9.523141739110763,-18.757741202895907,-13.39470722262509,3.2512276722234565,132,19.249075797207645,4.664390918675308,13.39470722262509,3.2512276722234565,0.29927451906140246,0.20906674084810625
GTB,10,20000,63.946522482236226,0.44786155223846436,0.0841132704673952,0.004116225242614746,0.0008715221371808069,0.03,huber,2,1,100,0.7,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",0.016759636575505832,0.0807153587873991,0.30771735477854545,0.5149553173089313,0.15416766011469596,0.4007253002761144,0.1809262961756466,0.48654951734128893,0.5582638318596734,0.3416393835914051,0.3042419656809206,0.17978382367941967,41,-27.547244703180723,-20.8101798045948,-17.474062562551474,-15.679541022707093,-17.508724772060848,-15.718642739368171,-23.626872739094512,-14.552576780421294,-13.733332026013604,-25.84400041636226,-19.249517756635477,4.667122774019477,57,-17.34460406036847,-14.126281916587978,-10.852421880403957,-11.491591565157862,-13.315330214108084,-10.255903211177566,-14.967620984472436,-10.919632385719126,-9.179130668000772,-17.823840631865213,-13.027635751786146,2.8411492183373976,52,19.249517756635477,4.667122774019477,13.027635751786146,2.8411492183373976,0.3042419656809206,0.17978382367941967
GTB,10,20000,63.946522482236226,0.7432471513748169,0.12482754916093065,0.004825019836425781,0.000833951534591149,0.05,huber,3,1,100,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",-0.0027287838383165397,0.046926361420795204,0.20852482952852436,0.5349680904998853,0.1691572074454586,0.4012492722870056,0.1742525247313903,0.49144937181749193,0.5332011582667482,0.4280733149013981,0.2985073347060381,0.19231965791144193,61,-27.818906731367317,-21.189175555929285,-18.684040998680825,-15.352667660830544,-17.352889497610825,-15.711769489139543,-23.72293274986161,-14.482972753865162,-14.11754969211653,-24.08784777709023,-19.252075290649188,4.486564689447917,58,-17.33994606737281,-14.344618000864958,-11.33656672981892,-11.500096315643699,-13.128915503000307,-10.201886604708642,-14.905826696896673,-10.425612765978782,-9.043552329299073,-17.380692230311627,-12.96077132438955,2.8034640580818926,40,19.252075290649188,4.486564689447917,12.96077132438955,2.8034640580818926,0.2985073347060381,0.19231965791144193
GTB,10,20000,63.946522482236226,0.5516296625137329,0.08107167584564792,0.004867005348205567,0.0009388750674924568,0.05,squared_error,5,5,100,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.035597799595518786,0.14829894681501932,0.1386373308880008,0.49642999379881914,0.009514887873805278,0.4249745495212942,0.15254476462773003,0.5942465691363923,0.6330765116427954,0.33818794295760646,0.2971509296856982,0.21867460401795,67,-27.28207596566715,-20.030621410409225,-19.49149662135279,-15.976159915822349,-18.946820857782836,-15.3973366429807,-24.03273147369898,-12.93664666248865,-12.516479634231226,-25.911655156345592,-19.25220243407795,4.932400473392561,59,-18.124527800196702,-13.532252968938796,-11.671469527802406,-12.089567474859184,-14.844011866899173,-10.287581015959987,-15.416218631743849,-9.733378067037927,-8.961023514382155,-18.311155887695392,-13.297118675551559,3.162963794876977,104,19.25220243407795,4.932400473392561,13.297118675551559,3.162963794876977,0.2971509296856982,0.21867460401795
GTB,10,20000,63.946522482236226,3.1743700981140135,0.49321161397481034,0.0055999755859375,0.001044785148814771,0.03,huber,3,1,500,0.7,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.05967884248630562,0.02452612251999875,0.20003395164798954,0.5913026665047822,0.15438372025498193,0.39970428057121765,0.046052180508577845,0.5506941574873616,0.5681982985200938,0.3776215289206337,0.29721957494219425,0.2156039869339805,65,-26.93930712556619,-21.436735647820512,-18.78399403816365,-14.39273647840302,-17.50648840738067,-15.732027430787362,-25.49805539373539,-13.61324463694271,-13.578025340225983,-25.127836552739225,-19.260845105176468,4.905748476590299,60,-16.89251342389321,-14.476876244315758,-10.90175858269992,-10.917842861205461,-12.778654101304268,-10.15869532334351,-16.47763983735106,-9.953730914216889,-8.595204891750427,-17.879729317619482,-12.903264549769997,3.141448085381811,32,19.260845105176468,4.905748476590299,12.903264549769997,3.141448085381811,0.29721957494219425,0.2156039869339805
GTB,10,20000,63.946522482236226,0.310761547088623,0.033328825392821115,0.003833627700805664,0.0006542406013055753,0.05,squared_error,3,5,100,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.016981015532754884,0.1058328161963239,0.1862790561240646,0.5636298416041222,0.030370114425134154,0.3676265868775609,0.18420401328744962,0.5336056392845829,0.6296110180860389,0.3403930830253883,0.29585331844434204,0.21344573027077762,70,-27.544143364057927,-20.52391437066435,-18.94479504272661,-14.872021114413325,-18.746291641283186,-16.14688949273597,-23.57955109029467,-13.869706195187405,-12.575448116188184,-25.868450666398697,-19.26712110939503,4.853882084536134,61,-18.267655109980478,-14.07277090850163,-11.38550735398677,-11.260380030341166,-14.717424937680034,-10.628499672711188,-15.283624921091242,-10.412012724913296,-8.90367678818045,-18.761173543737815,-13.369272599112406,3.219090508047843,125,19.26712110939503,4.853882084536134,13.369272599112406,3.219090508047843,0.29585331844434204,0.21344573027077762
GTB,10,20000,63.946522482236226,0.5796314477920532,0.09569872577195507,0.005161166191101074,0.0008039240042485435,0.1,huber,2,1,100,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.0449659383722405,0.05995284238185916,0.37894497120774784,0.5703026734181493,0.2205227539875667,0.4334922009031934,0.1315214842019411,0.5364044482139401,0.3920122342083878,0.35488481686406936,0.3033072487014615,0.1938293242614806,48,-28.39876047774769,-21.04387196443327,-16.550731963595982,-14.757873981304122,-16.807924704717088,-15.282873497988392,-24.329001780300374,-13.82802787162909,-16.11171831271788,-25.582704207480017,-19.26934887619139,4.9114877075908545,62,-18.11270562313509,-14.427938563755301,-9.990994206218888,-10.726700209954368,-12.116269049038378,-10.476571360812509,-15.271576755591653,-10.205557716344167,-10.197156458342972,-17.85222205920535,-12.937769200239867,3.0639791181333673,35,19.26934887619139,4.9114877075908545,12.937769200239867,3.0639791181333673,0.3033072487014615,0.1938293242614806
GTB,10,20000,63.946522482236226,2.1371912479400637,0.3395627899183559,0.005749416351318359,0.0014784837979399633,0.1,huber,2,5,500,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",0.023686347183895395,-0.041740079876266156,0.25941621505758505,0.5535247574695925,0.01586237658078027,0.49985213524722527,0.18621658300436594,0.5301726611141326,0.5905846175128086,0.3303394758259376,0.29479150891200573,0.23037950603813817,72,-27.450041087008803,-22.152896438808764,-18.073375157362065,-15.043232322121549,-18.88601326568039,-14.359895559036982,-23.55044773873199,-13.920657820080004,-13.22137179628162,-26.064846221651454,-19.272277740676365,4.984693496652452,63,-18.136060250871402,-15.089335155126188,-10.9180063079018,-11.103999032177095,-14.174248587933388,-10.239447225982245,-14.745062351342606,-10.315357114270329,-8.869559779982445,-18.653076897407185,-13.224415270299465,3.262517552091086,83,19.272277740676365,4.984693496652452,13.224415270299465,3.262517552091086,0.29479150891200573,0.23037950603813817
GTB,10,20000,63.946522482236226,3.9628215789794923,0.5187050590973374,0.005260276794433594,0.0008589453693338462,0.05,huber,5,1,300,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",0.05534175256672336,0.12064844718867174,0.036850994798288905,0.5527832120145616,0.14295766193339254,0.42664603337430906,0.1239801155796868,0.5377938922276466,0.5382355295389769,0.4117065293920368,0.29469441686142944,0.2055127396231487,73,-27.001362404017993,-20.353171773426617,-20.610992452582263,-15.055719702647941,-17.624366327889422,-15.37494186947216,-24.43440300302356,-13.807290304013279,-14.041215253090192,-24.430076779733543,-19.273353986989697,4.570163654933588,64,-17.131857555214506,-13.882474448715548,-12.843611939532543,-11.524252262382738,-12.706403721767868,-10.526870904804221,-15.333474054410772,-10.124565502835788,-8.702357786425711,-17.25937128132163,-13.003523945741131,2.767326069548933,47,19.273353986989697,4.570163654933588,13.003523945741131,2.767326069548933,0.29469441686142944,0.2055127396231487
GTB,10,20000,63.946522482236226,0.6740329742431641,0.11487924469031806,0.0040752172470092775,0.0006476522285211623,0.03,huber,3,5,100,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",0.032183154971268224,0.0854107696402221,0.23649287061233137,0.5344085783899766,0.12101996999510634,0.38079635263320377,0.19215152501065724,0.5042492120381561,0.4759473683974109,0.413578479708982,0.2976238281397315,0.17676734960405333,64,-27.330331910304988,-20.75696590859081,-18.35095678192406,-15.361900813487738,-17.84850630318128,-15.97786784229405,-23.46441359891559,-14.299548421157725,-14.958288090240982,-24.39117754832859,-19.27399572184258,4.2810317685403145,65,-17.515257989714986,-14.127823370155157,-11.03458225185123,-11.147346373259808,-13.189053240348127,-10.49597550325949,-14.95428628780787,-10.705744231031845,-9.619372139554827,-16.723401380594574,-12.951284276757793,2.638410264617819,39,19.27399572184258,4.2810317685403145,12.951284276757793,2.638410264617819,0.2976238281397315,0.17676734960405333
GTB,10,20000,63.946522482236226,6.397493314743042,0.6092782547820128,0.006330323219299316,0.0012377172663410574,0.05,huber,5,1,500,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.05191161627013663,0.12370619074921552,0.03959343742844612,0.552303158460274,0.14408239858941385,0.42508336829965965,0.12276440424148127,0.5300103142177518,0.5331506136402597,0.4163892771881452,0.29389947790847837,0.20393691971140795,77,-27.05034013192354,-20.31775421159191,-20.581627962786804,-15.063798126168527,-17.61279789198773,-15.395879665172851,-24.451351751836217,-13.923062725252661,-14.118313990243758,-24.3326522314741,-19.28475786884381,4.543164022764491,66,-17.195164183761708,-13.886703953259158,-12.900462034545793,-11.539226835933713,-12.688686092830014,-10.584536565980924,-15.437798583451785,-10.290175422529868,-8.796222388889936,-17.199148082129444,-13.051812414331234,2.7390609550249176,60,19.28475786884381,4.543164022764491,13.051812414331234,2.7390609550249176,0.29389947790847837,0.20393691971140795
GTB,10,20000,63.946522482236226,0.49359004497528075,0.08594814417514741,0.004320669174194336,0.0007093966419647896,0.05,huber,2,1,100,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",0.009666439412161498,0.10796082961001241,0.2708894316137894,0.5317446872768982,0.19871664779990428,0.42333298585025414,0.1575114006675602,0.5262196189786537,0.44949504296118503,0.35148724230692185,0.30270243264773405,0.1725108625538985,49,-27.646430469599327,-20.499477563829828,-17.93283120815878,-15.405784851487578,-17.041406367559137,-15.419298884026876,-23.962204309533693,-13.97909809790232,-15.331161450587494,-25.64998289282263,-19.28676760955077,4.630519989922805,67,-17.465082063103303,-14.221682221579048,-10.82833257750453,-11.133462868839839,-12.501837012822994,-10.425465200720645,-14.98331228103482,-10.441389596011323,-9.890080792667954,-17.561758675044118,-12.945240328932858,2.7827545634570843,37,19.28676760955077,4.630519989922805,12.945240328932858,2.7827545634570843,0.30270243264773405,0.1725108625538985
GTB,10,20000,63.946522482236226,0.4294635057449341,0.014967378627278904,0.003718709945678711,0.0001244973423169485,0.1,huber,2,5,100,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",0.0012391183740755318,0.01381311119578843,0.33583091739044557,0.529516400882314,0.1596021021705999,0.46925461719647343,0.13819646893482374,0.5786010598166483,0.428875042910576,0.34291734817968045,0.29978461870514256,0.19892975457448828,58,-27.763811017102732,-21.554127258833358,-17.115574910090018,-15.442397098031972,-17.45238767499427,-14.792622829374162,-24.235327064010498,-13.183700719114603,-15.615647950599307,-25.818904929262036,-19.297450145141294,4.877880652721357,68,-17.790888711979512,-15.000095100888311,-10.110119689286147,-11.30990815449439,-13.03357327565366,-10.335624200281938,-15.16159189836528,-9.807732343619243,-9.741656371068416,-17.794050076460476,-13.008523982209738,3.0614193500525766,49,19.297450145141294,4.877880652721357,13.008523982209738,3.0614193500525766,0.29978461870514256,0.19892975457448828
GTB,10,20000,63.946522482236226,0.473568058013916,0.08414348301219354,0.004413175582885742,0.0011933084765703525,0.03,huber,2,5,100,0.7,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.023005706372548174,0.06992323335753137,0.30703804935756074,0.5276021933909572,0.14148519419001626,0.4022743928936293,0.18010969845862201,0.4975152012279982,0.5586347947356484,0.30578736034143106,0.30133758243259423,0.1836828634817487,54,-27.459607870684646,-20.931976013462048,-17.482633711205295,-15.473779643993298,-17.639499870724936,-15.698313673726345,-23.638647530430706,-14.396339509650879,-13.727564300000415,-26.538359694634995,-19.29867218185136,4.787800700643984,69,-17.316700376581732,-14.09388250381492,-10.562747886753781,-11.362090748724166,-13.595322394165237,-10.388684021949107,-14.892225120526147,-10.688187950057051,-9.336417029435001,-17.956897691863848,-13.0193155723871,2.872990435068556,50,19.29867218185136,4.787800700643984,13.0193155723871,2.872990435068556,0.30133758243259423,0.1836828634817487
GTB,10,20000,63.946522482236226,0.22790985107421874,0.006941914911782565,0.004068803787231445,0.0005818349028207709,0.1,squared_error,2,5,100,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.03631407504922368,0.02390669948402213,0.29814229633569966,0.5730109905664746,0.07940360506471689,0.37186982867347373,0.17667096050646314,0.4639666364178304,0.6908967963094608,0.3017823408132476,0.2943336079122166,0.226335740302418,75,-28.2809514285108,-21.443540699659646,-17.594490684069857,-14.711292143806306,-18.266149497486783,-16.09262528997955,-23.688167606503395,-14.869163158539955,-11.48804672660455,-26.614801542102477,-19.30492287772633,5.234447246441828,70,-18.74146942687118,-15.102678386783337,-11.104804655772234,-10.853971053127275,-14.1380991604749,-10.691947104383988,-15.615723225464281,-10.839691095537363,-8.339232304505755,-19.80351144364936,-13.523112785656968,3.591494218908922,158,19.30492287772633,5.234447246441828,13.523112785656968,3.591494218908922,0.2943336079122166,0.226335740302418
GTB,10,20000,63.946522482236226,0.7615341663360595,0.13756536188766377,0.004858875274658203,0.0013746520349693387,0.1,huber,3,1,100,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.03944384922188027,-0.007525095496242251,0.2813551698574459,0.5392236716657759,0.11142888881823387,0.4157102850532953,0.21662317940814646,0.5295049603578341,0.4617321616789807,0.42009874554930215,0.29287081176708923,0.20396428818457565,81,-28.323624911699827,-21.786063577293312,-17.803661025071847,-15.282258854979975,-17.94562001328127,-15.520874688614278,-23.10628410652351,-13.930546063019504,-15.159806426123275,-24.25519898717925,-19.31139386537861,4.551004966732172,71,-17.322222551324664,-14.915862376353694,-10.750232208895858,-11.097453503913474,-12.457236770010748,-10.367688280430812,-14.590895527717503,-10.05859866840944,-9.837023505388524,-16.79781238191664,-12.819502577436136,2.711857813318276,17,19.31139386537861,4.551004966732172,12.819502577436136,2.711857813318276,0.29287081176708923,0.20396428818457565
GTB,10,20000,63.946522482236226,1.9171637296676636,0.2643179042892175,0.004572486877441407,0.0006331649593921855,0.03,huber,3,5,300,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",0.022816443547943988,0.05067173880319964,0.21466752536446987,0.5005037120089385,0.1368067574947922,0.39121792109516884,0.16810209867692472,0.5838936923989867,0.47086527158047187,0.40597674117978755,0.2945521902150684,0.18961891478175247,74,-27.462267472338592,-21.1475000873882,-18.611395678408314,-15.911407714829995,-17.68749738852827,-15.842838730640093,-23.81111676887834,-13.10064763507651,-15.030643469070238,-24.54875902317857,-19.315407396833713,4.484432806987376,72,-17.734410640040032,-14.323577182107766,-10.940648614082075,-11.749180748675245,-12.551806514395906,-10.851276737136198,-15.072644909559077,-9.672583706357779,-9.655768089030477,-17.28413152449168,-12.983602866587622,2.822984309247273,44,19.315407396833713,4.484432806987376,12.983602866587622,2.822984309247273,0.2945521902150684,0.18961891478175247
GTB,10,20000,63.946522482236226,5.593589520454406,0.6481786559262842,0.006091427803039551,0.001162156254025202,0.03,huber,5,5,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",0.035900800521356246,0.07724771632163518,0.21217855038625688,0.5650779570753882,0.00905986107472867,0.41221773590165933,0.17021224837219695,0.5223106409834384,0.5580079496564478,0.36018733680028603,0.29224007970933935,0.20747053227202825,84,-27.277789816341944,-20.849392001248745,-18.64086514152253,-14.847323847015431,-18.95117242309983,-15.567193023783544,-23.780898563359305,-14.036647692659118,-13.737309067918254,-25.477348835708394,-19.31659404126571,4.6609419979283135,73,-18.093909770665952,-14.719168199017735,-11.324780015087246,-11.604666998802118,-13.79075380368402,-10.960999180568626,-16.093371647540597,-9.941974041892346,-8.63075897918875,-17.948630764051394,-13.310901340049877,3.161845602881982,110,19.31659404126571,4.6609419979283135,13.310901340049877,3.161845602881982,0.29224007970933935,0.20747053227202825
GTB,10,20000,63.946522482236226,2.2213196754455566,0.39175144024286057,0.005287718772888183,0.0009659860141091706,0.05,huber,2,1,500,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.07629983022024722,0.008617838273993428,0.2776912613292183,0.5278134373075375,0.13743940834026824,0.46171281324385727,-0.021737434163014102,0.5270828582238208,0.5329302691033831,0.4087318398878481,0.293658212176716,0.21463398931238442,78,-26.700157873714705,-21.610826695781654,-17.84898804286738,-15.470319522802848,-17.681014447790933,-14.89735245383557,-26.38848169453338,-13.966357165270328,-14.12164539268711,-24.491763898737265,-19.31769071880212,4.809776733812141,74,-16.81412420895696,-14.303077776295217,-9.967317734585192,-11.355793822357464,-12.699326157150361,-10.231216212813251,-16.615799819730324,-9.979071467742042,-8.787177998447804,-17.72888078837328,-12.848178598645188,3.1302140845577067,21,19.31769071880212,4.809776733812141,12.848178598645188,3.1302140845577067,0.293658212176716,0.21463398931238442
GTB,10,20000,63.946522482236226,0.23460743427276612,0.0159204837751377,0.003979349136352539,0.0007316002841523438,0.03,squared_error,2,5,100,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.0076074074179480755,0.12278466280974942,0.26227225932870557,0.517492998150445,0.09892847720685216,0.3791222408700291,0.17597946267775166,0.47469770407838774,0.5819157830964576,0.35123771187254993,0.2972038707508876,0.18445579059725759,66,-27.675155804824996,-20.328434680912395,-18.038491716031942,-15.638470733452442,-18.07140858288795,-15.999452567443388,-23.698113131164764,-14.719574825250318,-13.360611218277075,-25.654917133309485,-19.318463039355475,4.632318625942387,75,-18.411952937164045,-14.272572598477336,-11.575580595247466,-11.625608574453075,-14.385715947099584,-10.900574818480393,-15.418871781887198,-11.25589523705883,-10.18452847658169,-18.515909337062087,-13.654721030351173,2.9002202396011665,182,19.318463039355475,4.632318625942387,13.654721030351173,2.9002202396011665,0.2972038707508876,0.18445579059725759
GTB,10,20000,63.946522482236226,4.843206167221069,0.609455641984764,0.006332302093505859,0.0012619828587884024,0.05,huber,5,5,500,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",0.05513595817550665,0.03921327092307447,0.09101662076536499,0.5206967120181127,0.11589888333180287,0.42328913977348825,0.20526894913370408,0.5284593039375964,0.51032641478217,0.41716613129130564,0.29064713841321266,0.1969011452759802,89,-27.00430337571426,-21.27474328709403,-20.023045542612447,-15.586466692954941,-17.900425002960464,-15.419885065389193,-23.27313245711641,-13.946017512536123,-14.459316989627112,-24.316452036140777,-19.320378796214577,4.331591949787535,76,-17.620928773859326,-14.402103326394942,-12.110634207318363,-11.26290553259831,-13.292933928248303,-10.3207201180335,-14.796258525464658,-10.556512981820498,-9.02987692754574,-17.453981033508175,-13.084685535479181,2.812774031120781,66,19.320378796214577,4.331591949787535,13.084685535479181,2.812774031120781,0.29064713841321266,0.1969011452759802
GTB,10,20000,63.946522482236226,2.8987695455551146,0.4727775069299285,0.005763506889343262,0.0012154353764222338,0.05,huber,5,5,300,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",0.06156389166828513,0.03011043809214886,0.09914688323716003,0.5197520812415728,0.12172839110937672,0.41080362413712046,0.19345717860020084,0.5312047581507517,0.5158876204621536,0.4208162667614205,0.290447113346019,0.1968455705107492,91,-26.91229114573113,-21.37528791586146,-19.933297877813015,-15.60181835989025,-17.841312278854986,-15.585907884401603,-23.4454442095287,-13.905359254376421,-14.376975557689185,-24.24018866738595,-19.321788315153267,4.326400386790352,77,-17.478292018267094,-14.396181817410183,-12.130656270216381,-11.26879827267328,-13.192529557620787,-10.362474629589414,-14.792282798077732,-10.476299814672636,-8.85682328296976,-17.383979592719193,-13.033831805421645,2.805457777984147,55,19.321788315153267,4.326400386790352,13.033831805421645,2.805457777984147,0.290447113346019,0.1968455705107492
GTB,10,20000,63.946522482236226,0.2655040740966797,0.0069171514481997185,0.003984713554382324,0.0005731997821015474,0.05,squared_error,2,5,100,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",0.006824536237679313,0.11765610730674991,0.34280453017906987,0.5789224999012137,0.14417172846887416,0.4285885577707055,0.09481981849559018,0.47052640500845355,0.5189529595579128,0.30176762262209245,0.3005034765548341,0.18941165584448102,56,-27.686069736867484,-20.38777220329403,-17.025483127174873,-14.609100935369502,-17.611878767200608,-15.348874604706984,-24.837750992703317,-14.777901564596293,-14.33138667091641,-26.61508205611353,-19.3231300658943,4.964441302321386,78,-18.0529646552534,-14.018435279791492,-10.519464793921289,-11.00405436670025,-13.414752288677859,-10.304454673736258,-16.58400732525551,-10.87217769544974,-10.321733178674483,-18.423618576194837,-13.35156628336551,3.1123945693058483,116,19.3231300658943,4.964441302321386,13.35156628336551,3.1123945693058483,0.3005034765548341,0.18941165584448102
GTB,10,20000,63.946522482236226,1.0422170400619506,0.18682361241865333,0.004819488525390625,0.0012416794561855246,0.05,huber,5,5,100,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.06396383001447481,0.06566493628668668,0.11311341418594456,0.5161178535344655,0.1598825641676178,0.3840185794569021,0.18055336139817058,0.5270265860719414,0.5152785792845831,0.40420018094746046,0.2929819885348247,0.18478910290775002,80,-26.87785662976349,-20.979839149060897,-19.77817463138604,-15.660739693408079,-17.449475280785094,-15.936240610093307,-23.632250936283615,-13.96718806515174,-14.38601624564023,-24.585440911404717,-19.325322215297724,4.332919885278201,79,-17.2529601405926,-14.139196646473575,-12.15694599963795,-11.31505813670283,-12.652767653621524,-10.610221714701852,-14.879287142828105,-10.584247474519607,-8.933488684135613,-17.47194372970888,-12.999611732292255,2.7325664231278877,46,19.325322215297724,4.332919885278201,12.999611732292255,2.7325664231278877,0.2929819885348247,0.18478910290775002
GTB,10,20000,63.946522482236226,3.4814804077148436,0.5819439193473631,0.005270576477050782,0.0011468767851548667,0.03,huber,3,1,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",0.02728969279524396,-0.10742678313247156,0.21464152557739646,0.5135024338113149,0.19973474720299844,0.4374793539330105,0.1773496427729696,0.5343487555658677,0.45251078744406525,0.44926072567751607,0.2898690881647911,0.20896529555847998,96,-27.399338416374768,-22.840643843180256,-18.611703757047266,-15.70300639995021,-17.030576640331738,-15.228997142040244,-23.67840234076591,-13.858652338037007,-15.289110639512417,-23.6374618964619,-19.32778934137017,4.437822225657185,80,-16.943801681145935,-15.48561405754046,-11.100339873279793,-11.63020193518299,-12.430100026228502,-10.5667755056422,-15.288540522729647,-9.923050466527437,-9.552652677813187,-16.4241703543427,-12.934524710043286,2.6783126011322573,34,19.32778934137017,4.437822225657185,12.934524710043286,2.6783126011322573,0.2898690881647911,0.20896529555847998
